"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+008, -7.71543351915E+000, +0.00000000000E+000
+4.21000000000E+008, -7.82158268516E+000, +0.00000000000E+000
+4.22000000000E+008, -7.91977037047E+000, +0.00000000000E+000
+4.23000000000E+008, -7.99312166391E+000, +0.00000000000E+000
+4.24000000000E+008, -8.05849344026E+000, +0.00000000000E+000
+4.25000000000E+008, -8.10138589085E+000, +0.00000000000E+000
+4.26000000000E+008, -8.14542578762E+000, +0.00000000000E+000
+4.27000000000E+008, -8.18631646207E+000, +0.00000000000E+000
+4.28000000000E+008, -8.23882335437E+000, +0.00000000000E+000
+4.29000000000E+008, -8.27453663403E+000, +0.00000000000E+000
+4.30000000000E+008, -8.32254556667E+000, +0.00000000000E+000
+4.31000000000E+008, -8.35283617465E+000, +0.00000000000E+000
+4.32000000000E+008, -8.38595804781E+000, +0.00000000000E+000
+4.33000000000E+008, -8.39900724931E+000, +0.00000000000E+000
+4.34000000000E+008, -8.38216114485E+000, +0.00000000000E+000
+4.35000000000E+008, -8.37831379984E+000, +0.00000000000E+000
+4.36000000000E+008, -8.34044154024E+000, +0.00000000000E+000
+4.37000000000E+008, -8.30978242023E+000, +0.00000000000E+000
+4.38000000000E+008, -8.26933542993E+000, +0.00000000000E+000
+4.39000000000E+008, -8.25056938792E+000, +0.00000000000E+000
+4.40000000000E+008, -8.22472959154E+000, +0.00000000000E+000
+4.41000000000E+008, -8.19560776863E+000, +0.00000000000E+000
+4.42000000000E+008, -8.14968613888E+000, +0.00000000000E+000
+4.43000000000E+008, -8.12138074096E+000, +0.00000000000E+000
+4.44000000000E+008, -8.07294206128E+000, +0.00000000000E+000
+4.45000000000E+008, -8.00394206997E+000, +0.00000000000E+000
+4.46000000000E+008, -7.93717188331E+000, +0.00000000000E+000
+4.47000000000E+008, -7.85612712652E+000, +0.00000000000E+000
+4.48000000000E+008, -7.77955129482E+000, +0.00000000000E+000
+4.49000000000E+008, -7.72787021207E+000, +0.00000000000E+000
+4.50000000000E+008, -7.67812690672E+000, +0.00000000000E+000
+4.51000000000E+008, -7.65122465147E+000, +0.00000000000E+000
+4.52000000000E+008, -7.63972900298E+000, +0.00000000000E+000
+4.53000000000E+008, -7.63896463147E+000, +0.00000000000E+000
+4.54000000000E+008, -7.66056228292E+000, +0.00000000000E+000
+4.55000000000E+008, -7.72300292651E+000, +0.00000000000E+000
+4.56000000000E+008, -7.79489383555E+000, +0.00000000000E+000
+4.57000000000E+008, -7.88849760764E+000, +0.00000000000E+000
+4.58000000000E+008, -8.00090387302E+000, +0.00000000000E+000
+4.59000000000E+008, -8.08611899298E+000, +0.00000000000E+000
+4.60000000000E+008, -8.18850145587E+000, +0.00000000000E+000
+4.61000000000E+008, -8.31061391229E+000, +0.00000000000E+000
+4.62000000000E+008, -8.42144705636E+000, +0.00000000000E+000
+4.63000000000E+008, -8.50162112156E+000, +0.00000000000E+000
+4.64000000000E+008, -8.59940405640E+000, +0.00000000000E+000
+4.65000000000E+008, -8.66045458696E+000, +0.00000000000E+000
+4.66000000000E+008, -8.69514916193E+000, +0.00000000000E+000
+4.67000000000E+008, -8.73548916895E+000, +0.00000000000E+000
+4.68000000000E+008, -8.76568648059E+000, +0.00000000000E+000
+4.69000000000E+008, -8.79908066992E+000, +0.00000000000E+000
+4.70000000000E+008, -8.82351556362E+000, +0.00000000000E+000
+4.71000000000E+008, -8.85833630130E+000, +0.00000000000E+000
+4.72000000000E+008, -8.88849327357E+000, +0.00000000000E+000
+4.73000000000E+008, -8.90848563463E+000, +0.00000000000E+000
+4.74000000000E+008, -8.93041208083E+000, +0.00000000000E+000
+4.75000000000E+008, -8.93535550486E+000, +0.00000000000E+000
+4.76000000000E+008, -8.93338471651E+000, +0.00000000000E+000
+4.77000000000E+008, -8.91446623813E+000, +0.00000000000E+000
+4.78000000000E+008, -8.86451166963E+000, +0.00000000000E+000
+4.79000000000E+008, -8.81815649076E+000, +0.00000000000E+000
+4.80000000000E+008, -8.73676679699E+000, +0.00000000000E+000
+4.81000000000E+008, -8.66081807196E+000, +0.00000000000E+000
+4.82000000000E+008, -8.54535666656E+000, +0.00000000000E+000
+4.83000000000E+008, -8.42488899605E+000, +0.00000000000E+000
+4.84000000000E+008, -8.30472766426E+000, +0.00000000000E+000
+4.85000000000E+008, -8.18711227301E+000, +0.00000000000E+000
+4.86000000000E+008, -8.05991308891E+000, +0.00000000000E+000
+4.87000000000E+008, -7.93150375463E+000, +0.00000000000E+000
+4.88000000000E+008, -7.82801775296E+000, +0.00000000000E+000
+4.89000000000E+008, -7.71688621648E+000, +0.00000000000E+000
+4.90000000000E+008, -7.62796979760E+000, +0.00000000000E+000
+4.91000000000E+008, -7.54844223486E+000, +0.00000000000E+000
+4.92000000000E+008, -7.48429706238E+000, +0.00000000000E+000
+4.93000000000E+008, -7.42524418125E+000, +0.00000000000E+000
+4.94000000000E+008, -7.38966108331E+000, +0.00000000000E+000
+4.95000000000E+008, -7.37382727981E+000, +0.00000000000E+000
+4.96000000000E+008, -7.35933748085E+000, +0.00000000000E+000
+4.97000000000E+008, -7.35018610980E+000, +0.00000000000E+000
+4.98000000000E+008, -7.34719068446E+000, +0.00000000000E+000
+4.99000000000E+008, -7.34092366098E+000, +0.00000000000E+000
+5.00000000000E+008, -7.36941806165E+000, +0.00000000000E+000
+5.01000000000E+008, -7.35992369382E+000, +0.00000000000E+000
+5.02000000000E+008, -7.35612475575E+000, +0.00000000000E+000
+5.03000000000E+008, -7.37300391412E+000, +0.00000000000E+000
+5.04000000000E+008, -7.38201975844E+000, +0.00000000000E+000
+5.05000000000E+008, -7.41848883823E+000, +0.00000000000E+000
+5.06000000000E+008, -7.45588778745E+000, +0.00000000000E+000
+5.07000000000E+008, -7.52654748769E+000, +0.00000000000E+000
+5.08000000000E+008, -7.59310204978E+000, +0.00000000000E+000
+5.09000000000E+008, -7.70019376961E+000, +0.00000000000E+000
+5.10000000000E+008, -7.80330383064E+000, +0.00000000000E+000
+5.11000000000E+008, -7.92236461670E+000, +0.00000000000E+000
+5.12000000000E+008, -8.05954157452E+000, +0.00000000000E+000
+5.13000000000E+008, -8.19938997004E+000, +0.00000000000E+000
+5.14000000000E+008, -8.34192828035E+000, +0.00000000000E+000
+5.15000000000E+008, -8.48683298453E+000, +0.00000000000E+000
+5.16000000000E+008, -8.63412335636E+000, +0.00000000000E+000
+5.17000000000E+008, -8.80443204521E+000, +0.00000000000E+000
+5.18000000000E+008, -8.96615710104E+000, +0.00000000000E+000
+5.19000000000E+008, -9.11227782044E+000, +0.00000000000E+000
+5.20000000000E+008, -9.23519565206E+000, +0.00000000000E+000
+5.21000000000E+008, -9.32821474232E+000, +0.00000000000E+000
+5.22000000000E+008, -9.43637162392E+000, +0.00000000000E+000
+5.23000000000E+008, -9.48991827022E+000, +0.00000000000E+000
+5.24000000000E+008, -9.54749822112E+000, +0.00000000000E+000
+5.25000000000E+008, -9.61579088434E+000, +0.00000000000E+000
+5.26000000000E+008, -9.67396738369E+000, +0.00000000000E+000
+5.27000000000E+008, -9.70417393745E+000, +0.00000000000E+000
+5.28000000000E+008, -9.71347812492E+000, +0.00000000000E+000
+5.29000000000E+008, -9.72742779565E+000, +0.00000000000E+000
+5.30000000000E+008, -9.74327132764E+000, +0.00000000000E+000
+5.31000000000E+008, -9.74450867632E+000, +0.00000000000E+000
+5.32000000000E+008, -9.77539120131E+000, +0.00000000000E+000
+5.33000000000E+008, -9.78843659442E+000, +0.00000000000E+000
+5.34000000000E+008, -9.80425856224E+000, +0.00000000000E+000
+5.35000000000E+008, -9.82125145018E+000, +0.00000000000E+000
+5.36000000000E+008, -9.80262011434E+000, +0.00000000000E+000
+5.37000000000E+008, -9.78920506112E+000, +0.00000000000E+000
+5.38000000000E+008, -9.75564401052E+000, +0.00000000000E+000
+5.39000000000E+008, -9.71945816816E+000, +0.00000000000E+000
+5.40000000000E+008, -9.70118220505E+000, +0.00000000000E+000
+5.41000000000E+008, -9.69260785054E+000, +0.00000000000E+000
+5.42000000000E+008, -9.71403055661E+000, +0.00000000000E+000
+5.43000000000E+008, -9.72996624643E+000, +0.00000000000E+000
+5.44000000000E+008, -9.75747051619E+000, +0.00000000000E+000
+5.45000000000E+008, -9.76598040125E+000, +0.00000000000E+000
+5.46000000000E+008, -9.80200666913E+000, +0.00000000000E+000
+5.47000000000E+008, -9.86473043256E+000, +0.00000000000E+000
+5.48000000000E+008, -9.96582306939E+000, +0.00000000000E+000
+5.49000000000E+008, -1.01022595499E+001, +0.00000000000E+000
+5.50000000000E+008, -1.02612495465E+001, +0.00000000000E+000
+5.51000000000E+008, -1.04195430411E+001, +0.00000000000E+000
+5.52000000000E+008, -1.05886982238E+001, +0.00000000000E+000
+5.53000000000E+008, -1.07439410002E+001, +0.00000000000E+000
+5.54000000000E+008, -1.09338674032E+001, +0.00000000000E+000
+5.55000000000E+008, -1.11462894796E+001, +0.00000000000E+000
+5.56000000000E+008, -1.13762765565E+001, +0.00000000000E+000
+5.57000000000E+008, -1.16567897442E+001, +0.00000000000E+000
+5.58000000000E+008, -1.19658554514E+001, +0.00000000000E+000
+5.59000000000E+008, -1.22877363900E+001, +0.00000000000E+000
+5.60000000000E+008, -1.25995587379E+001, +0.00000000000E+000
+5.61000000000E+008, -1.29108331577E+001, +0.00000000000E+000
+5.62000000000E+008, -1.32142746014E+001, +0.00000000000E+000
+5.63000000000E+008, -1.34997905144E+001, +0.00000000000E+000
+5.64000000000E+008, -1.37811788707E+001, +0.00000000000E+000
+5.65000000000E+008, -1.40015012586E+001, +0.00000000000E+000
+5.66000000000E+008, -1.41998109682E+001, +0.00000000000E+000
+5.67000000000E+008, -1.43581333003E+001, +0.00000000000E+000
+5.68000000000E+008, -1.44860740152E+001, +0.00000000000E+000
+5.69000000000E+008, -1.45706411281E+001, +0.00000000000E+000
+5.70000000000E+008, -1.46380111511E+001, +0.00000000000E+000
+5.71000000000E+008, -1.46655809893E+001, +0.00000000000E+000
+5.72000000000E+008, -1.46807853134E+001, +0.00000000000E+000
+5.73000000000E+008, -1.47026709077E+001, +0.00000000000E+000
+5.74000000000E+008, -1.46994615597E+001, +0.00000000000E+000
+5.75000000000E+008, -1.47064228085E+001, +0.00000000000E+000
+5.76000000000E+008, -1.47292059264E+001, +0.00000000000E+000
+5.77000000000E+008, -1.47622121788E+001, +0.00000000000E+000
+5.78000000000E+008, -1.48265868794E+001, +0.00000000000E+000
+5.79000000000E+008, -1.49221093528E+001, +0.00000000000E+000
+5.80000000000E+008, -1.50428481639E+001, +0.00000000000E+000
+5.81000000000E+008, -1.52167606282E+001, +0.00000000000E+000
+5.82000000000E+008, -1.54118913180E+001, +0.00000000000E+000
+5.83000000000E+008, -1.56425286558E+001, +0.00000000000E+000
+5.84000000000E+008, -1.59095381468E+001, +0.00000000000E+000
+5.85000000000E+008, -1.61761591108E+001, +0.00000000000E+000
+5.86000000000E+008, -1.64323349909E+001, +0.00000000000E+000
+5.87000000000E+008, -1.66972132203E+001, +0.00000000000E+000
+5.88000000000E+008, -1.69212925251E+001, +0.00000000000E+000
+5.89000000000E+008, -1.71483985216E+001, +0.00000000000E+000
+5.90000000000E+008, -1.73335198669E+001, +0.00000000000E+000
+5.91000000000E+008, -1.75042422271E+001, +0.00000000000E+000
+5.92000000000E+008, -1.76054028104E+001, +0.00000000000E+000
+5.93000000000E+008, -1.76646637864E+001, +0.00000000000E+000
+5.94000000000E+008, -1.76912224238E+001, +0.00000000000E+000
+5.95000000000E+008, -1.77588936866E+001, +0.00000000000E+000
+5.96000000000E+008, -1.78531561081E+001, +0.00000000000E+000
+5.97000000000E+008, -1.80453627322E+001, +0.00000000000E+000
+5.98000000000E+008, -1.83116996803E+001, +0.00000000000E+000
+5.99000000000E+008, -1.86607526326E+001, +0.00000000000E+000
+6.00000000000E+008, -1.90730900897E+001, +0.00000000000E+000
+6.01000000000E+008, -1.95169211567E+001, +0.00000000000E+000
+6.02000000000E+008, -1.99770456972E+001, +0.00000000000E+000
+6.03000000000E+008, -2.04706694072E+001, +0.00000000000E+000
+6.04000000000E+008, -2.09313248281E+001, +0.00000000000E+000
+6.05000000000E+008, -2.13665730637E+001, +0.00000000000E+000
+6.06000000000E+008, -2.17197908387E+001, +0.00000000000E+000
+6.07000000000E+008, -2.19665591707E+001, +0.00000000000E+000
+6.08000000000E+008, -2.20382162570E+001, +0.00000000000E+000
+6.09000000000E+008, -2.19242389083E+001, +0.00000000000E+000
+6.10000000000E+008, -2.16513263159E+001, +0.00000000000E+000
+6.11000000000E+008, -2.12228841800E+001, +0.00000000000E+000
+6.12000000000E+008, -2.07584329348E+001, +0.00000000000E+000
+6.13000000000E+008, -2.02597231996E+001, +0.00000000000E+000
+6.14000000000E+008, -1.97846381715E+001, +0.00000000000E+000
+6.15000000000E+008, -1.93521937609E+001, +0.00000000000E+000
+6.16000000000E+008, -1.89836465731E+001, +0.00000000000E+000
+6.17000000000E+008, -1.86870199684E+001, +0.00000000000E+000
+6.18000000000E+008, -1.84295338856E+001, +0.00000000000E+000
+6.19000000000E+008, -1.82509427401E+001, +0.00000000000E+000
+6.20000000000E+008, -1.81351896454E+001, +0.00000000000E+000
+6.21000000000E+008, -1.80759449905E+001, +0.00000000000E+000
+6.22000000000E+008, -1.80811915529E+001, +0.00000000000E+000
+6.23000000000E+008, -1.81293350230E+001, +0.00000000000E+000
+6.24000000000E+008, -1.82436718442E+001, +0.00000000000E+000
+6.25000000000E+008, -1.84353805267E+001, +0.00000000000E+000
+6.26000000000E+008, -1.87368625757E+001, +0.00000000000E+000
+6.27000000000E+008, -1.91882518725E+001, +0.00000000000E+000
+6.28000000000E+008, -1.97646746812E+001, +0.00000000000E+000
+6.29000000000E+008, -2.04739711144E+001, +0.00000000000E+000
+6.30000000000E+008, -2.12707518982E+001, +0.00000000000E+000
+6.31000000000E+008, -2.22029200529E+001, +0.00000000000E+000
+6.32000000000E+008, -2.32803802321E+001, +0.00000000000E+000
+6.33000000000E+008, -2.45681717558E+001, +0.00000000000E+000
+6.34000000000E+008, -2.60510707456E+001, +0.00000000000E+000
+6.35000000000E+008, -2.77501608330E+001, +0.00000000000E+000
+6.36000000000E+008, -2.94557602361E+001, +0.00000000000E+000
+6.37000000000E+008, -3.12639418258E+001, +0.00000000000E+000
+6.38000000000E+008, -3.29542306006E+001, +0.00000000000E+000
+6.39000000000E+008, -3.46157832461E+001, +0.00000000000E+000
+6.40000000000E+008, -3.62167703027E+001, +0.00000000000E+000
+6.41000000000E+008, -3.84391373292E+001, +0.00000000000E+000
+6.42000000000E+008, -4.16368574835E+001, +0.00000000000E+000
+6.43000000000E+008, -4.49882473099E+001, +0.00000000000E+000
+6.44000000000E+008, -4.13220633492E+001, +0.00000000000E+000
+6.45000000000E+008, -3.58277174529E+001, +0.00000000000E+000
+6.46000000000E+008, -3.18035079143E+001, +0.00000000000E+000
+6.47000000000E+008, -2.87286310519E+001, +0.00000000000E+000
+6.48000000000E+008, -2.63074932443E+001, +0.00000000000E+000
+6.49000000000E+008, -2.43640925802E+001, +0.00000000000E+000
+6.50000000000E+008, -2.27659770051E+001, +0.00000000000E+000
+6.51000000000E+008, -2.14432708975E+001, +0.00000000000E+000
+6.52000000000E+008, -2.03832597792E+001, +0.00000000000E+000
+6.53000000000E+008, -1.94318784392E+001, +0.00000000000E+000
+6.54000000000E+008, -1.86559360404E+001, +0.00000000000E+000
+6.55000000000E+008, -1.79966928884E+001, +0.00000000000E+000
+6.56000000000E+008, -1.75101575282E+001, +0.00000000000E+000
+6.57000000000E+008, -1.71576556708E+001, +0.00000000000E+000
+6.58000000000E+008, -1.71478058060E+001, +0.00000000000E+000
+6.59000000000E+008, -1.79961678909E+001, +0.00000000000E+000
+6.60000000000E+008, -1.90173018369E+001, +0.00000000000E+000
+6.61000000000E+008, -1.80265588838E+001, +0.00000000000E+000
+6.62000000000E+008, -1.72558756125E+001, +0.00000000000E+000
+6.63000000000E+008, -1.69074400375E+001, +0.00000000000E+000
+6.64000000000E+008, -1.67824375155E+001, +0.00000000000E+000
+6.65000000000E+008, -1.68362302574E+001, +0.00000000000E+000
+6.66000000000E+008, -1.69786878164E+001, +0.00000000000E+000
+6.67000000000E+008, -1.72344311600E+001, +0.00000000000E+000
+6.68000000000E+008, -1.75772729560E+001, +0.00000000000E+000
+6.69000000000E+008, -1.80379117397E+001, +0.00000000000E+000
+6.70000000000E+008, -1.85783477107E+001, +0.00000000000E+000
+6.71000000000E+008, -1.92755584998E+001, +0.00000000000E+000
+6.72000000000E+008, -2.00964306459E+001, +0.00000000000E+000
+6.73000000000E+008, -2.10972522153E+001, +0.00000000000E+000
+6.74000000000E+008, -2.22280440469E+001, +0.00000000000E+000
+6.75000000000E+008, -2.35239066918E+001, +0.00000000000E+000
+6.76000000000E+008, -2.49269058952E+001, +0.00000000000E+000
+6.77000000000E+008, -2.64953560770E+001, +0.00000000000E+000
+6.78000000000E+008, -2.82586827161E+001, +0.00000000000E+000
+6.79000000000E+008, -3.02604947995E+001, +0.00000000000E+000
+6.80000000000E+008, -3.25245545924E+001, +0.00000000000E+000
+6.81000000000E+008, -3.44575124525E+001, +0.00000000000E+000
+6.82000000000E+008, -3.49097370097E+001, +0.00000000000E+000
+6.83000000000E+008, -3.37582876462E+001, +0.00000000000E+000
+6.84000000000E+008, -3.22962143577E+001, +0.00000000000E+000
+6.85000000000E+008, -3.11307020167E+001, +0.00000000000E+000
+6.86000000000E+008, -3.04438447170E+001, +0.00000000000E+000
+6.87000000000E+008, -3.03317808621E+001, +0.00000000000E+000
+6.88000000000E+008, -3.07204558294E+001, +0.00000000000E+000
+6.89000000000E+008, -3.17913431652E+001, +0.00000000000E+000
+6.90000000000E+008, -3.35757877478E+001, +0.00000000000E+000
+6.91000000000E+008, -3.66489563869E+001, +0.00000000000E+000
+6.92000000000E+008, -4.21228195621E+001, +0.00000000000E+000
+6.93000000000E+008, -5.10923962115E+001, +0.00000000000E+000
+6.94000000000E+008, -3.95609106436E+001, +0.00000000000E+000
+6.95000000000E+008, -3.37778968639E+001, +0.00000000000E+000
+6.96000000000E+008, -3.01086620824E+001, +0.00000000000E+000
+6.97000000000E+008, -2.74571473457E+001, +0.00000000000E+000
+6.98000000000E+008, -2.54743859286E+001, +0.00000000000E+000
+6.99000000000E+008, -2.39355304995E+001, +0.00000000000E+000
+7.00000000000E+008, -2.27288285144E+001, +0.00000000000E+000
+7.01000000000E+008, -2.16889564057E+001, +0.00000000000E+000
+7.02000000000E+008, -2.07703909603E+001, +0.00000000000E+000
+7.03000000000E+008, -1.99417464789E+001, +0.00000000000E+000
+7.04000000000E+008, -1.92220483490E+001, +0.00000000000E+000
+7.05000000000E+008, -1.85412572157E+001, +0.00000000000E+000
+7.06000000000E+008, -1.79059136444E+001, +0.00000000000E+000
+7.07000000000E+008, -1.72999231184E+001, +0.00000000000E+000
+7.08000000000E+008, -1.66766724242E+001, +0.00000000000E+000
+7.09000000000E+008, -1.61003758737E+001, +0.00000000000E+000
+7.10000000000E+008, -1.55499098000E+001, +0.00000000000E+000
+7.11000000000E+008, -1.50481450703E+001, +0.00000000000E+000
+7.12000000000E+008, -1.46345902516E+001, +0.00000000000E+000
+7.13000000000E+008, -1.42629523846E+001, +0.00000000000E+000
+7.14000000000E+008, -1.39539815293E+001, +0.00000000000E+000
+7.15000000000E+008, -1.36973555727E+001, +0.00000000000E+000
+7.16000000000E+008, -1.35168356804E+001, +0.00000000000E+000
+7.17000000000E+008, -1.33947362813E+001, +0.00000000000E+000
+7.18000000000E+008, -1.33363129737E+001, +0.00000000000E+000
+7.19000000000E+008, -1.33105323886E+001, +0.00000000000E+000
+7.20000000000E+008, -1.33273783944E+001, +0.00000000000E+000
+7.21000000000E+008, -1.33808130739E+001, +0.00000000000E+000
+7.22000000000E+008, -1.34477327828E+001, +0.00000000000E+000
+7.23000000000E+008, -1.35286802722E+001, +0.00000000000E+000
+7.24000000000E+008, -1.36345048960E+001, +0.00000000000E+000
+7.25000000000E+008, -1.37726986416E+001, +0.00000000000E+000
+7.26000000000E+008, -1.39315518567E+001, +0.00000000000E+000
+7.27000000000E+008, -1.41206234333E+001, +0.00000000000E+000
+7.28000000000E+008, -1.43280810119E+001, +0.00000000000E+000
+7.29000000000E+008, -1.45149648018E+001, +0.00000000000E+000
+7.30000000000E+008, -1.46915657032E+001, +0.00000000000E+000
+7.31000000000E+008, -1.48352741566E+001, +0.00000000000E+000
+7.32000000000E+008, -1.49768926527E+001, +0.00000000000E+000
+7.33000000000E+008, -1.49139682889E+001, +0.00000000000E+000
+7.34000000000E+008, -1.49377002174E+001, +0.00000000000E+000
+7.35000000000E+008, -1.48904781271E+001, +0.00000000000E+000
+7.36000000000E+008, -1.46345305822E+001, +0.00000000000E+000
+7.37000000000E+008, -1.44331833028E+001, +0.00000000000E+000
+7.38000000000E+008, -1.41647477909E+001, +0.00000000000E+000
+7.39000000000E+008, -1.38969500558E+001, +0.00000000000E+000
+7.40000000000E+008, -1.36265399798E+001, +0.00000000000E+000
+7.41000000000E+008, -1.32892538131E+001, +0.00000000000E+000
+7.42000000000E+008, -1.29661528762E+001, +0.00000000000E+000
+7.43000000000E+008, -1.27191079639E+001, +0.00000000000E+000
+7.44000000000E+008, -1.24165214722E+001, +0.00000000000E+000
+7.45000000000E+008, -1.21535685843E+001, +0.00000000000E+000
+7.46000000000E+008, -1.19245790562E+001, +0.00000000000E+000
+7.47000000000E+008, -1.16905839874E+001, +0.00000000000E+000
+7.48000000000E+008, -1.14926851948E+001, +0.00000000000E+000
+7.49000000000E+008, -1.12922124151E+001, +0.00000000000E+000
+7.50000000000E+008, -1.11355542004E+001, +0.00000000000E+000
+7.51000000000E+008, -1.09904857720E+001, +0.00000000000E+000
+7.52000000000E+008, -1.08661218813E+001, +0.00000000000E+000
+7.53000000000E+008, -1.07678874296E+001, +0.00000000000E+000
+7.54000000000E+008, -1.07033988790E+001, +0.00000000000E+000
+7.55000000000E+008, -1.06236447234E+001, +0.00000000000E+000
+7.56000000000E+008, -1.05981514503E+001, +0.00000000000E+000
+7.57000000000E+008, -1.05822280292E+001, +0.00000000000E+000
+7.58000000000E+008, -1.05964173753E+001, +0.00000000000E+000
+7.59000000000E+008, -1.06234900124E+001, +0.00000000000E+000
+7.60000000000E+008, -1.06792600998E+001, +0.00000000000E+000
+7.61000000000E+008, -1.07620732913E+001, +0.00000000000E+000
+7.62000000000E+008, -1.08690876661E+001, +0.00000000000E+000
+7.63000000000E+008, -1.09854295281E+001, +0.00000000000E+000
+7.64000000000E+008, -1.11406245085E+001, +0.00000000000E+000
+7.65000000000E+008, -1.13219415739E+001, +0.00000000000E+000
+7.66000000000E+008, -1.15363604091E+001, +0.00000000000E+000
+7.67000000000E+008, -1.17555314957E+001, +0.00000000000E+000
+7.68000000000E+008, -1.19924544356E+001, +0.00000000000E+000
+7.69000000000E+008, -1.22090379360E+001, +0.00000000000E+000
+7.70000000000E+008, -1.24161985415E+001, +0.00000000000E+000
+7.71000000000E+008, -1.25894670017E+001, +0.00000000000E+000
+7.72000000000E+008, -1.27383476308E+001, +0.00000000000E+000
+7.73000000000E+008, -1.28493571461E+001, +0.00000000000E+000
+7.74000000000E+008, -1.29521802318E+001, +0.00000000000E+000
+7.75000000000E+008, -1.30194693735E+001, +0.00000000000E+000
+7.76000000000E+008, -1.30649191816E+001, +0.00000000000E+000
+7.77000000000E+008, -1.30714346688E+001, +0.00000000000E+000
+7.78000000000E+008, -1.30227914989E+001, +0.00000000000E+000
+7.79000000000E+008, -1.29112816142E+001, +0.00000000000E+000
+7.80000000000E+008, -1.27472776662E+001, +0.00000000000E+000
+7.81000000000E+008, -1.25443617237E+001, +0.00000000000E+000
+7.82000000000E+008, -1.23181787923E+001, +0.00000000000E+000
+7.83000000000E+008, -1.20687342898E+001, +0.00000000000E+000
+7.84000000000E+008, -1.18135486226E+001, +0.00000000000E+000
+7.85000000000E+008, -1.15869484907E+001, +0.00000000000E+000
+7.86000000000E+008, -1.13619764336E+001, +0.00000000000E+000
+7.87000000000E+008, -1.11615264958E+001, +0.00000000000E+000
+7.88000000000E+008, -1.09694784038E+001, +0.00000000000E+000
+7.89000000000E+008, -1.08070543357E+001, +0.00000000000E+000
+7.90000000000E+008, -1.06747636090E+001, +0.00000000000E+000
+7.91000000000E+008, -1.05610460487E+001, +0.00000000000E+000
+7.92000000000E+008, -1.05134914443E+001, +0.00000000000E+000
+7.93000000000E+008, -1.04532898091E+001, +0.00000000000E+000
+7.94000000000E+008, -1.04258858623E+001, +0.00000000000E+000
+7.95000000000E+008, -1.04113019814E+001, +0.00000000000E+000
+7.96000000000E+008, -1.04139715334E+001, +0.00000000000E+000
+7.97000000000E+008, -1.04238523853E+001, +0.00000000000E+000
+7.98000000000E+008, -1.04487767664E+001, +0.00000000000E+000
+7.99000000000E+008, -1.04894453823E+001, +0.00000000000E+000
+8.00000000000E+008, -1.05614228730E+001, +0.00000000000E+000
+8.01000000000E+008, -1.06422633165E+001, +0.00000000000E+000
+8.02000000000E+008, -1.07635365999E+001, +0.00000000000E+000
+8.03000000000E+008, -1.08920852631E+001, +0.00000000000E+000
+8.04000000000E+008, -1.10439375415E+001, +0.00000000000E+000
+8.05000000000E+008, -1.12254512052E+001, +0.00000000000E+000
+8.06000000000E+008, -1.14188664473E+001, +0.00000000000E+000
+8.07000000000E+008, -1.16225571645E+001, +0.00000000000E+000
+8.08000000000E+008, -1.18555569176E+001, +0.00000000000E+000
+8.09000000000E+008, -1.21005688075E+001, +0.00000000000E+000
+8.10000000000E+008, -1.23891752127E+001, +0.00000000000E+000
+8.11000000000E+008, -1.26935826825E+001, +0.00000000000E+000
+8.12000000000E+008, -1.30287295878E+001, +0.00000000000E+000
+8.13000000000E+008, -1.33625881181E+001, +0.00000000000E+000
+8.14000000000E+008, -1.36938557799E+001, +0.00000000000E+000
+8.15000000000E+008, -1.40182165994E+001, +0.00000000000E+000
+8.16000000000E+008, -1.43381798698E+001, +0.00000000000E+000
+8.17000000000E+008, -1.46291909041E+001, +0.00000000000E+000
+8.18000000000E+008, -1.48691106662E+001, +0.00000000000E+000
+8.19000000000E+008, -1.50858244310E+001, +0.00000000000E+000
+8.20000000000E+008, -1.52348007969E+001, +0.00000000000E+000
+8.21000000000E+008, -1.53381649399E+001, +0.00000000000E+000
+8.22000000000E+008, -1.53636640007E+001, +0.00000000000E+000
+8.23000000000E+008, -1.53216982390E+001, +0.00000000000E+000
+8.24000000000E+008, -1.52121953894E+001, +0.00000000000E+000
+8.25000000000E+008, -1.50288763589E+001, +0.00000000000E+000
+8.26000000000E+008, -1.47838817372E+001, +0.00000000000E+000
+8.27000000000E+008, -1.45124249302E+001, +0.00000000000E+000
+8.28000000000E+008, -1.42197783967E+001, +0.00000000000E+000
+8.29000000000E+008, -1.39274376629E+001, +0.00000000000E+000
+8.30000000000E+008, -1.36181318448E+001, +0.00000000000E+000
+8.31000000000E+008, -1.33240917170E+001, +0.00000000000E+000
+8.32000000000E+008, -1.30349552178E+001, +0.00000000000E+000
+8.33000000000E+008, -1.27736730651E+001, +0.00000000000E+000
+8.34000000000E+008, -1.25106064209E+001, +0.00000000000E+000
+8.35000000000E+008, -1.22778676182E+001, +0.00000000000E+000
+8.36000000000E+008, -1.20601351005E+001, +0.00000000000E+000
+8.37000000000E+008, -1.18555651438E+001, +0.00000000000E+000
+8.38000000000E+008, -1.16763742856E+001, +0.00000000000E+000
+8.39000000000E+008, -1.15408543439E+001, +0.00000000000E+000
+8.40000000000E+008, -1.14339198034E+001, +0.00000000000E+000
+8.41000000000E+008, -1.13710516958E+001, +0.00000000000E+000
+8.42000000000E+008, -1.13395329264E+001, +0.00000000000E+000
