"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.19000000000E+008, -7.66714601339E+000, +0.00000000000E+000
+4.20000000000E+008, -7.76608051922E+000, +0.00000000000E+000
+4.21000000000E+008, -7.85103391140E+000, +0.00000000000E+000
+4.22000000000E+008, -7.92898695794E+000, +0.00000000000E+000
+4.23000000000E+008, -7.98606091376E+000, +0.00000000000E+000
+4.24000000000E+008, -8.02415782365E+000, +0.00000000000E+000
+4.25000000000E+008, -8.05295683225E+000, +0.00000000000E+000
+4.26000000000E+008, -8.07354274210E+000, +0.00000000000E+000
+4.27000000000E+008, -8.09699664893E+000, +0.00000000000E+000
+4.28000000000E+008, -8.12236934699E+000, +0.00000000000E+000
+4.29000000000E+008, -8.14523146383E+000, +0.00000000000E+000
+4.30000000000E+008, -8.16977630196E+000, +0.00000000000E+000
+4.31000000000E+008, -8.18853198319E+000, +0.00000000000E+000
+4.32000000000E+008, -8.20217459734E+000, +0.00000000000E+000
+4.33000000000E+008, -8.21040876493E+000, +0.00000000000E+000
+4.34000000000E+008, -8.20483293422E+000, +0.00000000000E+000
+4.35000000000E+008, -8.19106361016E+000, +0.00000000000E+000
+4.36000000000E+008, -8.17391603844E+000, +0.00000000000E+000
+4.37000000000E+008, -8.15474489230E+000, +0.00000000000E+000
+4.38000000000E+008, -8.14842484403E+000, +0.00000000000E+000
+4.39000000000E+008, -8.15210852468E+000, +0.00000000000E+000
+4.40000000000E+008, -8.16688524567E+000, +0.00000000000E+000
+4.41000000000E+008, -8.18933561028E+000, +0.00000000000E+000
+4.42000000000E+008, -8.20993097457E+000, +0.00000000000E+000
+4.43000000000E+008, -8.22846185157E+000, +0.00000000000E+000
+4.44000000000E+008, -8.24981337707E+000, +0.00000000000E+000
+4.45000000000E+008, -8.26756458230E+000, +0.00000000000E+000
+4.46000000000E+008, -8.27833451649E+000, +0.00000000000E+000
+4.47000000000E+008, -8.27514630034E+000, +0.00000000000E+000
+4.48000000000E+008, -8.26253502503E+000, +0.00000000000E+000
+4.49000000000E+008, -8.24935470785E+000, +0.00000000000E+000
+4.50000000000E+008, -8.24019465236E+000, +0.00000000000E+000
+4.51000000000E+008, -8.23412178305E+000, +0.00000000000E+000
+4.52000000000E+008, -8.23210802427E+000, +0.00000000000E+000
+4.53000000000E+008, -8.24209604264E+000, +0.00000000000E+000
+4.54000000000E+008, -8.26184771912E+000, +0.00000000000E+000
+4.55000000000E+008, -8.29884471624E+000, +0.00000000000E+000
+4.56000000000E+008, -8.35156746400E+000, +0.00000000000E+000
+4.57000000000E+008, -8.42136508359E+000, +0.00000000000E+000
+4.58000000000E+008, -8.50932758938E+000, +0.00000000000E+000
+4.59000000000E+008, -8.60490631191E+000, +0.00000000000E+000
+4.60000000000E+008, -8.71885430301E+000, +0.00000000000E+000
+4.61000000000E+008, -8.85393912558E+000, +0.00000000000E+000
+4.62000000000E+008, -9.00251517384E+000, +0.00000000000E+000
+4.63000000000E+008, -9.15124222330E+000, +0.00000000000E+000
+4.64000000000E+008, -9.29050713784E+000, +0.00000000000E+000
+4.65000000000E+008, -9.40707850821E+000, +0.00000000000E+000
+4.66000000000E+008, -9.49629710132E+000, +0.00000000000E+000
+4.67000000000E+008, -9.56038253839E+000, +0.00000000000E+000
+4.68000000000E+008, -9.61316361961E+000, +0.00000000000E+000
+4.69000000000E+008, -9.66151555445E+000, +0.00000000000E+000
+4.70000000000E+008, -9.70512550785E+000, +0.00000000000E+000
+4.71000000000E+008, -9.73969556709E+000, +0.00000000000E+000
+4.72000000000E+008, -9.76407330429E+000, +0.00000000000E+000
+4.73000000000E+008, -9.77569486510E+000, +0.00000000000E+000
+4.74000000000E+008, -9.77253892088E+000, +0.00000000000E+000
+4.75000000000E+008, -9.75113791792E+000, +0.00000000000E+000
+4.76000000000E+008, -9.69828810129E+000, +0.00000000000E+000
+4.77000000000E+008, -9.62186246388E+000, +0.00000000000E+000
+4.78000000000E+008, -9.52341433698E+000, +0.00000000000E+000
+4.79000000000E+008, -9.41931790193E+000, +0.00000000000E+000
+4.80000000000E+008, -9.31270504824E+000, +0.00000000000E+000
+4.81000000000E+008, -9.19807677126E+000, +0.00000000000E+000
+4.82000000000E+008, -9.07904669001E+000, +0.00000000000E+000
+4.83000000000E+008, -8.95712045683E+000, +0.00000000000E+000
+4.84000000000E+008, -8.82815219770E+000, +0.00000000000E+000
+4.85000000000E+008, -8.69478872762E+000, +0.00000000000E+000
+4.86000000000E+008, -8.56182690658E+000, +0.00000000000E+000
+4.87000000000E+008, -8.42959982374E+000, +0.00000000000E+000
+4.88000000000E+008, -8.30782847246E+000, +0.00000000000E+000
+4.89000000000E+008, -8.19810776780E+000, +0.00000000000E+000
+4.90000000000E+008, -8.10098161050E+000, +0.00000000000E+000
+4.91000000000E+008, -8.01099715777E+000, +0.00000000000E+000
+4.92000000000E+008, -7.92822436199E+000, +0.00000000000E+000
+4.93000000000E+008, -7.85485133936E+000, +0.00000000000E+000
+4.94000000000E+008, -7.79491725832E+000, +0.00000000000E+000
+4.95000000000E+008, -7.75097716446E+000, +0.00000000000E+000
+4.96000000000E+008, -7.72921186824E+000, +0.00000000000E+000
+4.97000000000E+008, -7.72060909237E+000, +0.00000000000E+000
+4.98000000000E+008, -7.72799417757E+000, +0.00000000000E+000
+4.99000000000E+008, -7.75458289267E+000, +0.00000000000E+000
+5.00000000000E+008, -7.79119365508E+000, +0.00000000000E+000
+5.01000000000E+008, -7.83152902999E+000, +0.00000000000E+000
+5.02000000000E+008, -7.86933774364E+000, +0.00000000000E+000
+5.03000000000E+008, -7.91438258408E+000, +0.00000000000E+000
+5.04000000000E+008, -7.96752153839E+000, +0.00000000000E+000
+5.05000000000E+008, -8.03695858966E+000, +0.00000000000E+000
+5.06000000000E+008, -8.12796688619E+000, +0.00000000000E+000
+5.07000000000E+008, -8.23837015339E+000, +0.00000000000E+000
+5.08000000000E+008, -8.36219394597E+000, +0.00000000000E+000
+5.09000000000E+008, -8.49744419339E+000, +0.00000000000E+000
+5.10000000000E+008, -8.62710257085E+000, +0.00000000000E+000
+5.11000000000E+008, -8.75601679263E+000, +0.00000000000E+000
+5.12000000000E+008, -8.87258284597E+000, +0.00000000000E+000
+5.13000000000E+008, -8.97187510584E+000, +0.00000000000E+000
+5.14000000000E+008, -9.05744075131E+000, +0.00000000000E+000
+5.15000000000E+008, -9.14214877078E+000, +0.00000000000E+000
+5.16000000000E+008, -9.22971090331E+000, +0.00000000000E+000
+5.17000000000E+008, -9.32886091066E+000, +0.00000000000E+000
+5.18000000000E+008, -9.44576473297E+000, +0.00000000000E+000
+5.19000000000E+008, -9.57049850498E+000, +0.00000000000E+000
+5.20000000000E+008, -9.69956098709E+000, +0.00000000000E+000
+5.21000000000E+008, -9.82272678421E+000, +0.00000000000E+000
+5.22000000000E+008, -9.94229906896E+000, +0.00000000000E+000
+5.23000000000E+008, -1.00529064020E+001, +0.00000000000E+000
+5.24000000000E+008, -1.01572136867E+001, +0.00000000000E+000
+5.25000000000E+008, -1.02564925406E+001, +0.00000000000E+000
+5.26000000000E+008, -1.03373737608E+001, +0.00000000000E+000
+5.27000000000E+008, -1.03978489437E+001, +0.00000000000E+000
+5.28000000000E+008, -1.04274107708E+001, +0.00000000000E+000
+5.29000000000E+008, -1.04328358987E+001, +0.00000000000E+000
+5.30000000000E+008, -1.04203527343E+001, +0.00000000000E+000
+5.31000000000E+008, -1.03880073115E+001, +0.00000000000E+000
+5.32000000000E+008, -1.03461269430E+001, +0.00000000000E+000
+5.33000000000E+008, -1.02963507260E+001, +0.00000000000E+000
+5.34000000000E+008, -1.02400663180E+001, +0.00000000000E+000
+5.35000000000E+008, -1.01801297839E+001, +0.00000000000E+000
+5.36000000000E+008, -1.01210636851E+001, +0.00000000000E+000
+5.37000000000E+008, -1.00599468470E+001, +0.00000000000E+000
+5.38000000000E+008, -1.00026877639E+001, +0.00000000000E+000
+5.39000000000E+008, -9.95551940002E+000, +0.00000000000E+000
+5.40000000000E+008, -9.92748506718E+000, +0.00000000000E+000
+5.41000000000E+008, -9.91667561200E+000, +0.00000000000E+000
+5.42000000000E+008, -9.91242654978E+000, +0.00000000000E+000
+5.43000000000E+008, -9.90880676864E+000, +0.00000000000E+000
+5.44000000000E+008, -9.90536454702E+000, +0.00000000000E+000
+5.45000000000E+008, -9.90011298273E+000, +0.00000000000E+000
+5.46000000000E+008, -9.91582406307E+000, +0.00000000000E+000
+5.47000000000E+008, -9.96352127300E+000, +0.00000000000E+000
+5.48000000000E+008, -1.00480157473E+001, +0.00000000000E+000
+5.49000000000E+008, -1.01694452472E+001, +0.00000000000E+000
+5.50000000000E+008, -1.03189132769E+001, +0.00000000000E+000
+5.51000000000E+008, -1.04850940815E+001, +0.00000000000E+000
+5.52000000000E+008, -1.06677647450E+001, +0.00000000000E+000
+5.53000000000E+008, -1.08591765417E+001, +0.00000000000E+000
+5.54000000000E+008, -1.10721997028E+001, +0.00000000000E+000
+5.55000000000E+008, -1.13123820017E+001, +0.00000000000E+000
+5.56000000000E+008, -1.15851828731E+001, +0.00000000000E+000
+5.57000000000E+008, -1.18850841092E+001, +0.00000000000E+000
+5.58000000000E+008, -1.22047606205E+001, +0.00000000000E+000
+5.59000000000E+008, -1.25419311202E+001, +0.00000000000E+000
+5.60000000000E+008, -1.28771077024E+001, +0.00000000000E+000
+5.61000000000E+008, -1.32162976639E+001, +0.00000000000E+000
+5.62000000000E+008, -1.35729183747E+001, +0.00000000000E+000
+5.63000000000E+008, -1.39259366135E+001, +0.00000000000E+000
+5.64000000000E+008, -1.42642633966E+001, +0.00000000000E+000
+5.65000000000E+008, -1.45681191207E+001, +0.00000000000E+000
+5.66000000000E+008, -1.48292258976E+001, +0.00000000000E+000
+5.67000000000E+008, -1.50460405302E+001, +0.00000000000E+000
+5.68000000000E+008, -1.52220396731E+001, +0.00000000000E+000
+5.69000000000E+008, -1.53692493311E+001, +0.00000000000E+000
+5.70000000000E+008, -1.54917834507E+001, +0.00000000000E+000
+5.71000000000E+008, -1.55829529195E+001, +0.00000000000E+000
+5.72000000000E+008, -1.56466530861E+001, +0.00000000000E+000
+5.73000000000E+008, -1.56772375105E+001, +0.00000000000E+000
+5.74000000000E+008, -1.56740939576E+001, +0.00000000000E+000
+5.75000000000E+008, -1.56453017360E+001, +0.00000000000E+000
+5.76000000000E+008, -1.56036536827E+001, +0.00000000000E+000
+5.77000000000E+008, -1.55644781534E+001, +0.00000000000E+000
+5.78000000000E+008, -1.55375524322E+001, +0.00000000000E+000
+5.79000000000E+008, -1.55170353811E+001, +0.00000000000E+000
+5.80000000000E+008, -1.55129149447E+001, +0.00000000000E+000
+5.81000000000E+008, -1.55400157650E+001, +0.00000000000E+000
+5.82000000000E+008, -1.55843988553E+001, +0.00000000000E+000
+5.83000000000E+008, -1.56522977637E+001, +0.00000000000E+000
+5.84000000000E+008, -1.57337411714E+001, +0.00000000000E+000
+5.85000000000E+008, -1.58118957755E+001, +0.00000000000E+000
+5.86000000000E+008, -1.58876440875E+001, +0.00000000000E+000
+5.87000000000E+008, -1.59618292085E+001, +0.00000000000E+000
+5.88000000000E+008, -1.60421807401E+001, +0.00000000000E+000
+5.89000000000E+008, -1.61349155926E+001, +0.00000000000E+000
+5.90000000000E+008, -1.62589435153E+001, +0.00000000000E+000
+5.91000000000E+008, -1.64070534163E+001, +0.00000000000E+000
+5.92000000000E+008, -1.65648712088E+001, +0.00000000000E+000
+5.93000000000E+008, -1.67232823272E+001, +0.00000000000E+000
+5.94000000000E+008, -1.68738204164E+001, +0.00000000000E+000
+5.95000000000E+008, -1.70246197745E+001, +0.00000000000E+000
+5.96000000000E+008, -1.71829753471E+001, +0.00000000000E+000
+5.97000000000E+008, -1.73866169197E+001, +0.00000000000E+000
+5.98000000000E+008, -1.76593320242E+001, +0.00000000000E+000
+5.99000000000E+008, -1.80132276663E+001, +0.00000000000E+000
+6.00000000000E+008, -1.84269988622E+001, +0.00000000000E+000
+6.01000000000E+008, -1.88851517880E+001, +0.00000000000E+000
+6.02000000000E+008, -1.93735876022E+001, +0.00000000000E+000
+6.03000000000E+008, -1.98651605316E+001, +0.00000000000E+000
+6.04000000000E+008, -2.03274357840E+001, +0.00000000000E+000
+6.05000000000E+008, -2.07328649979E+001, +0.00000000000E+000
+6.06000000000E+008, -2.10458464107E+001, +0.00000000000E+000
+6.07000000000E+008, -2.12132833849E+001, +0.00000000000E+000
+6.08000000000E+008, -2.12175222847E+001, +0.00000000000E+000
+6.09000000000E+008, -2.10766087106E+001, +0.00000000000E+000
+6.10000000000E+008, -2.08122698415E+001, +0.00000000000E+000
+6.11000000000E+008, -2.04528303742E+001, +0.00000000000E+000
+6.12000000000E+008, -2.00617899119E+001, +0.00000000000E+000
+6.13000000000E+008, -1.96838721837E+001, +0.00000000000E+000
+6.14000000000E+008, -1.93164769749E+001, +0.00000000000E+000
+6.15000000000E+008, -1.89683646642E+001, +0.00000000000E+000
+6.16000000000E+008, -1.86517479577E+001, +0.00000000000E+000
+6.17000000000E+008, -1.83719687294E+001, +0.00000000000E+000
+6.18000000000E+008, -1.81341356813E+001, +0.00000000000E+000
+6.19000000000E+008, -1.79461752732E+001, +0.00000000000E+000
+6.20000000000E+008, -1.78228579127E+001, +0.00000000000E+000
+6.21000000000E+008, -1.77620738886E+001, +0.00000000000E+000
+6.22000000000E+008, -1.77697029480E+001, +0.00000000000E+000
+6.23000000000E+008, -1.78275229628E+001, +0.00000000000E+000
+6.24000000000E+008, -1.79327931728E+001, +0.00000000000E+000
+6.25000000000E+008, -1.80887429798E+001, +0.00000000000E+000
+6.26000000000E+008, -1.83108332832E+001, +0.00000000000E+000
+6.27000000000E+008, -1.86178931373E+001, +0.00000000000E+000
+6.28000000000E+008, -1.90112094172E+001, +0.00000000000E+000
+6.29000000000E+008, -1.94889554119E+001, +0.00000000000E+000
+6.30000000000E+008, -2.00534836880E+001, +0.00000000000E+000
+6.31000000000E+008, -2.07424699400E+001, +0.00000000000E+000
+6.32000000000E+008, -2.16143006880E+001, +0.00000000000E+000
+6.33000000000E+008, -2.27253736796E+001, +0.00000000000E+000
+6.34000000000E+008, -2.41500465332E+001, +0.00000000000E+000
+6.35000000000E+008, -2.59797452511E+001, +0.00000000000E+000
+6.36000000000E+008, -2.82853740162E+001, +0.00000000000E+000
+6.37000000000E+008, -3.11783674254E+001, +0.00000000000E+000
+6.38000000000E+008, -3.48207527861E+001, +0.00000000000E+000
+6.39000000000E+008, -3.94223577226E+001, +0.00000000000E+000
+6.40000000000E+008, -4.42882124684E+001, +0.00000000000E+000
+6.41000000000E+008, -4.51159704058E+001, +0.00000000000E+000
+6.42000000000E+008, -4.28188588113E+001, +0.00000000000E+000
+6.43000000000E+008, -3.99178004556E+001, +0.00000000000E+000
+6.44000000000E+008, -3.66996283778E+001, +0.00000000000E+000
+6.45000000000E+008, -3.34013834314E+001, +0.00000000000E+000
+6.46000000000E+008, -3.03213571404E+001, +0.00000000000E+000
+6.47000000000E+008, -2.76234264986E+001, +0.00000000000E+000
+6.48000000000E+008, -2.53406387752E+001, +0.00000000000E+000
+6.49000000000E+008, -2.34341747201E+001, +0.00000000000E+000
+6.50000000000E+008, -2.18395435537E+001, +0.00000000000E+000
+6.51000000000E+008, -2.05139391076E+001, +0.00000000000E+000
+6.52000000000E+008, -1.94114775985E+001, +0.00000000000E+000
+6.53000000000E+008, -1.84867214066E+001, +0.00000000000E+000
+6.54000000000E+008, -1.77245248177E+001, +0.00000000000E+000
+6.55000000000E+008, -1.71163807022E+001, +0.00000000000E+000
+6.56000000000E+008, -1.66562401444E+001, +0.00000000000E+000
+6.57000000000E+008, -1.63858810702E+001, +0.00000000000E+000
+6.58000000000E+008, -1.64617759772E+001, +0.00000000000E+000
+6.59000000000E+008, -1.73048990757E+001, +0.00000000000E+000
+6.60000000000E+008, -1.82220010018E+001, +0.00000000000E+000
+6.61000000000E+008, -1.74561368512E+001, +0.00000000000E+000
+6.62000000000E+008, -1.69404596907E+001, +0.00000000000E+000
+6.63000000000E+008, -1.68262354326E+001, +0.00000000000E+000
+6.64000000000E+008, -1.69230072422E+001, +0.00000000000E+000
+6.65000000000E+008, -1.71565111057E+001, +0.00000000000E+000
+6.66000000000E+008, -1.75100071254E+001, +0.00000000000E+000
+6.67000000000E+008, -1.79784109465E+001, +0.00000000000E+000
+6.68000000000E+008, -1.85599499840E+001, +0.00000000000E+000
+6.69000000000E+008, -1.92520337260E+001, +0.00000000000E+000
+6.70000000000E+008, -2.00524667625E+001, +0.00000000000E+000
+6.71000000000E+008, -2.09410838712E+001, +0.00000000000E+000
+6.72000000000E+008, -2.18989672379E+001, +0.00000000000E+000
+6.73000000000E+008, -2.28994378889E+001, +0.00000000000E+000
+6.74000000000E+008, -2.39189122248E+001, +0.00000000000E+000
+6.75000000000E+008, -2.49558578423E+001, +0.00000000000E+000
+6.76000000000E+008, -2.59846438781E+001, +0.00000000000E+000
+6.77000000000E+008, -2.70049275079E+001, +0.00000000000E+000
+6.78000000000E+008, -2.80741692807E+001, +0.00000000000E+000
+6.79000000000E+008, -2.92695225640E+001, +0.00000000000E+000
+6.80000000000E+008, -3.06936983567E+001, +0.00000000000E+000
+6.81000000000E+008, -3.23911312289E+001, +0.00000000000E+000
+6.82000000000E+008, -3.43346975316E+001, +0.00000000000E+000
+6.83000000000E+008, -3.64186855099E+001, +0.00000000000E+000
+6.84000000000E+008, -3.80733331736E+001, +0.00000000000E+000
+6.85000000000E+008, -3.83784312706E+001, +0.00000000000E+000
+6.86000000000E+008, -3.75211237470E+001, +0.00000000000E+000
+6.87000000000E+008, -3.62570201297E+001, +0.00000000000E+000
+6.88000000000E+008, -3.50887061523E+001, +0.00000000000E+000
+6.89000000000E+008, -3.40927422203E+001, +0.00000000000E+000
+6.90000000000E+008, -3.31674648829E+001, +0.00000000000E+000
+6.91000000000E+008, -3.22473121786E+001, +0.00000000000E+000
+6.92000000000E+008, -3.13304935709E+001, +0.00000000000E+000
+6.93000000000E+008, -3.04380829941E+001, +0.00000000000E+000
+6.94000000000E+008, -2.95493077794E+001, +0.00000000000E+000
+6.95000000000E+008, -2.86223803488E+001, +0.00000000000E+000
+6.96000000000E+008, -2.75973400201E+001, +0.00000000000E+000
+6.97000000000E+008, -2.64386894820E+001, +0.00000000000E+000
+6.98000000000E+008, -2.51584548621E+001, +0.00000000000E+000
+6.99000000000E+008, -2.38447437612E+001, +0.00000000000E+000
+7.00000000000E+008, -2.25841341433E+001, +0.00000000000E+000
+7.01000000000E+008, -2.14136799584E+001, +0.00000000000E+000
+7.02000000000E+008, -2.03500163355E+001, +0.00000000000E+000
+7.03000000000E+008, -1.94053973192E+001, +0.00000000000E+000
+7.04000000000E+008, -1.85739922054E+001, +0.00000000000E+000
+7.05000000000E+008, -1.78433574100E+001, +0.00000000000E+000
+7.06000000000E+008, -1.72042218963E+001, +0.00000000000E+000
+7.07000000000E+008, -1.66433683572E+001, +0.00000000000E+000
+7.08000000000E+008, -1.61510804691E+001, +0.00000000000E+000
+7.09000000000E+008, -1.57272059971E+001, +0.00000000000E+000
+7.10000000000E+008, -1.53666455516E+001, +0.00000000000E+000
+7.11000000000E+008, -1.50670547188E+001, +0.00000000000E+000
+7.12000000000E+008, -1.48162017739E+001, +0.00000000000E+000
+7.13000000000E+008, -1.46112975029E+001, +0.00000000000E+000
+7.14000000000E+008, -1.44526300249E+001, +0.00000000000E+000
+7.15000000000E+008, -1.43419989642E+001, +0.00000000000E+000
+7.16000000000E+008, -1.42857588661E+001, +0.00000000000E+000
+7.17000000000E+008, -1.42931380467E+001, +0.00000000000E+000
+7.18000000000E+008, -1.43587947095E+001, +0.00000000000E+000
+7.19000000000E+008, -1.44706110925E+001, +0.00000000000E+000
+7.20000000000E+008, -1.46128454697E+001, +0.00000000000E+000
+7.21000000000E+008, -1.47631586253E+001, +0.00000000000E+000
+7.22000000000E+008, -1.48973085343E+001, +0.00000000000E+000
+7.23000000000E+008, -1.50179849255E+001, +0.00000000000E+000
+7.24000000000E+008, -1.51357402420E+001, +0.00000000000E+000
+7.25000000000E+008, -1.52636741423E+001, +0.00000000000E+000
+7.26000000000E+008, -1.54152508227E+001, +0.00000000000E+000
+7.27000000000E+008, -1.56017124574E+001, +0.00000000000E+000
+7.28000000000E+008, -1.58015944672E+001, +0.00000000000E+000
+7.29000000000E+008, -1.59936812722E+001, +0.00000000000E+000
+7.30000000000E+008, -1.61592381049E+001, +0.00000000000E+000
+7.31000000000E+008, -1.62734407919E+001, +0.00000000000E+000
+7.32000000000E+008, -1.63505564076E+001, +0.00000000000E+000
+7.33000000000E+008, -1.63395762656E+001, +0.00000000000E+000
+7.34000000000E+008, -1.62422332914E+001, +0.00000000000E+000
+7.35000000000E+008, -1.60646187772E+001, +0.00000000000E+000
+7.36000000000E+008, -1.58166404227E+001, +0.00000000000E+000
+7.37000000000E+008, -1.55003781145E+001, +0.00000000000E+000
+7.38000000000E+008, -1.51379958063E+001, +0.00000000000E+000
+7.39000000000E+008, -1.47481418770E+001, +0.00000000000E+000
+7.40000000000E+008, -1.43597320951E+001, +0.00000000000E+000
+7.41000000000E+008, -1.39768624442E+001, +0.00000000000E+000
+7.42000000000E+008, -1.36166108454E+001, +0.00000000000E+000
+7.43000000000E+008, -1.32816995780E+001, +0.00000000000E+000
+7.44000000000E+008, -1.29567392829E+001, +0.00000000000E+000
+7.45000000000E+008, -1.26577807706E+001, +0.00000000000E+000
+7.46000000000E+008, -1.23716277475E+001, +0.00000000000E+000
+7.47000000000E+008, -1.21001629160E+001, +0.00000000000E+000
+7.48000000000E+008, -1.18483248459E+001, +0.00000000000E+000
+7.49000000000E+008, -1.16260255406E+001, +0.00000000000E+000
+7.50000000000E+008, -1.14371013168E+001, +0.00000000000E+000
+7.51000000000E+008, -1.12792473323E+001, +0.00000000000E+000
+7.52000000000E+008, -1.11604282314E+001, +0.00000000000E+000
+7.53000000000E+008, -1.10643223218E+001, +0.00000000000E+000
+7.54000000000E+008, -1.09872622989E+001, +0.00000000000E+000
+7.55000000000E+008, -1.09274777893E+001, +0.00000000000E+000
+7.56000000000E+008, -1.09008819586E+001, +0.00000000000E+000
+7.57000000000E+008, -1.08977768082E+001, +0.00000000000E+000
+7.58000000000E+008, -1.09218079649E+001, +0.00000000000E+000
+7.59000000000E+008, -1.09712240447E+001, +0.00000000000E+000
+7.60000000000E+008, -1.10517445026E+001, +0.00000000000E+000
+7.61000000000E+008, -1.11623596644E+001, +0.00000000000E+000
+7.62000000000E+008, -1.12997643710E+001, +0.00000000000E+000
+7.63000000000E+008, -1.14656108171E+001, +0.00000000000E+000
+7.64000000000E+008, -1.16542945683E+001, +0.00000000000E+000
+7.65000000000E+008, -1.18603408795E+001, +0.00000000000E+000
+7.66000000000E+008, -1.20855081540E+001, +0.00000000000E+000
+7.67000000000E+008, -1.23229102584E+001, +0.00000000000E+000
+7.68000000000E+008, -1.25616887666E+001, +0.00000000000E+000
+7.69000000000E+008, -1.27903884559E+001, +0.00000000000E+000
+7.70000000000E+008, -1.29971305193E+001, +0.00000000000E+000
+7.71000000000E+008, -1.31750402709E+001, +0.00000000000E+000
+7.72000000000E+008, -1.33272226298E+001, +0.00000000000E+000
+7.73000000000E+008, -1.34594799790E+001, +0.00000000000E+000
+7.74000000000E+008, -1.35592361364E+001, +0.00000000000E+000
+7.75000000000E+008, -1.36263616524E+001, +0.00000000000E+000
+7.76000000000E+008, -1.36545680968E+001, +0.00000000000E+000
+7.77000000000E+008, -1.36339002388E+001, +0.00000000000E+000
+7.78000000000E+008, -1.35514442960E+001, +0.00000000000E+000
+7.79000000000E+008, -1.34130400064E+001, +0.00000000000E+000
+7.80000000000E+008, -1.32240067385E+001, +0.00000000000E+000
+7.81000000000E+008, -1.30029056613E+001, +0.00000000000E+000
+7.82000000000E+008, -1.27630566353E+001, +0.00000000000E+000
+7.83000000000E+008, -1.25102469775E+001, +0.00000000000E+000
+7.84000000000E+008, -1.22545715133E+001, +0.00000000000E+000
+7.85000000000E+008, -1.20011575482E+001, +0.00000000000E+000
+7.86000000000E+008, -1.17576501991E+001, +0.00000000000E+000
+7.87000000000E+008, -1.15367599149E+001, +0.00000000000E+000
+7.88000000000E+008, -1.13311460335E+001, +0.00000000000E+000
+7.89000000000E+008, -1.11499325672E+001, +0.00000000000E+000
+7.90000000000E+008, -1.09888554290E+001, +0.00000000000E+000
+7.91000000000E+008, -1.08375051238E+001, +0.00000000000E+000
+7.92000000000E+008, -1.06905077812E+001, +0.00000000000E+000
+7.93000000000E+008, -1.05528711835E+001, +0.00000000000E+000
+7.94000000000E+008, -1.04275994261E+001, +0.00000000000E+000
+7.95000000000E+008, -1.03202542702E+001, +0.00000000000E+000
+7.96000000000E+008, -1.02347342685E+001, +0.00000000000E+000
+7.97000000000E+008, -1.01728269025E+001, +0.00000000000E+000
+7.98000000000E+008, -1.01405896770E+001, +0.00000000000E+000
+7.99000000000E+008, -1.01382883221E+001, +0.00000000000E+000
+8.00000000000E+008, -1.01698862581E+001, +0.00000000000E+000
+8.01000000000E+008, -1.02323450552E+001, +0.00000000000E+000
+8.02000000000E+008, -1.03251056576E+001, +0.00000000000E+000
+8.03000000000E+008, -1.04495369892E+001, +0.00000000000E+000
+8.04000000000E+008, -1.06027467063E+001, +0.00000000000E+000
+8.05000000000E+008, -1.07780775996E+001, +0.00000000000E+000
+8.06000000000E+008, -1.09763042038E+001, +0.00000000000E+000
+8.07000000000E+008, -1.11935787936E+001, +0.00000000000E+000
+8.08000000000E+008, -1.14278274736E+001, +0.00000000000E+000
+8.09000000000E+008, -1.16803839203E+001, +0.00000000000E+000
+8.10000000000E+008, -1.19555437512E+001, +0.00000000000E+000
+8.11000000000E+008, -1.22509531844E+001, +0.00000000000E+000
+8.12000000000E+008, -1.25603600405E+001, +0.00000000000E+000
+8.13000000000E+008, -1.28780168730E+001, +0.00000000000E+000
+8.14000000000E+008, -1.31945046067E+001, +0.00000000000E+000
+8.15000000000E+008, -1.34987044374E+001, +0.00000000000E+000
+8.16000000000E+008, -1.37758988217E+001, +0.00000000000E+000
+8.17000000000E+008, -1.40181313347E+001, +0.00000000000E+000
+8.18000000000E+008, -1.42123064274E+001, +0.00000000000E+000
+8.19000000000E+008, -1.43505986836E+001, +0.00000000000E+000
+8.20000000000E+008, -1.44286973100E+001, +0.00000000000E+000
+8.21000000000E+008, -1.44418693622E+001, +0.00000000000E+000
+8.22000000000E+008, -1.43932991343E+001, +0.00000000000E+000
+8.23000000000E+008, -1.42814008508E+001, +0.00000000000E+000
+8.24000000000E+008, -1.41093010927E+001, +0.00000000000E+000
+8.25000000000E+008, -1.38861595041E+001, +0.00000000000E+000
+8.26000000000E+008, -1.36267008683E+001, +0.00000000000E+000
+8.27000000000E+008, -1.33496437923E+001, +0.00000000000E+000
+8.28000000000E+008, -1.30724441456E+001, +0.00000000000E+000
+8.29000000000E+008, -1.28011985716E+001, +0.00000000000E+000
+8.30000000000E+008, -1.25449308022E+001, +0.00000000000E+000
+8.31000000000E+008, -1.23017025994E+001, +0.00000000000E+000
+8.32000000000E+008, -1.20688598884E+001, +0.00000000000E+000
+8.33000000000E+008, -1.18475619161E+001, +0.00000000000E+000
+8.34000000000E+008, -1.16398802896E+001, +0.00000000000E+000
+8.35000000000E+008, -1.14383713587E+001, +0.00000000000E+000
+8.36000000000E+008, -1.12498369882E+001, +0.00000000000E+000
+8.37000000000E+008, -1.10739433130E+001, +0.00000000000E+000
+8.38000000000E+008, -1.09193798403E+001, +0.00000000000E+000
+8.39000000000E+008, -1.07937799007E+001, +0.00000000000E+000
+8.40000000000E+008, -1.07019887170E+001, +0.00000000000E+000
+8.41000000000E+008, -1.06449123096E+001, +0.00000000000E+000
