"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+008, +2.39769665972E+000, +0.00000000000E+000
+4.21000000000E+008, +2.36909785974E+000, +0.00000000000E+000
+4.22000000000E+008, +2.34337143363E+000, +0.00000000000E+000
+4.23000000000E+008, +2.32459273285E+000, +0.00000000000E+000
+4.24000000000E+008, +2.30816482636E+000, +0.00000000000E+000
+4.25000000000E+008, +2.29754011252E+000, +0.00000000000E+000
+4.26000000000E+008, +2.28675586873E+000, +0.00000000000E+000
+4.27000000000E+008, +2.27685413206E+000, +0.00000000000E+000
+4.28000000000E+008, +2.26429410520E+000, +0.00000000000E+000
+4.29000000000E+008, +2.25584899593E+000, +0.00000000000E+000
+4.30000000000E+008, +2.24461901009E+000, +0.00000000000E+000
+4.31000000000E+008, +2.23760499116E+000, +0.00000000000E+000
+4.32000000000E+008, +2.22999775190E+000, +0.00000000000E+000
+4.33000000000E+008, +2.22701841780E+000, +0.00000000000E+000
+4.34000000000E+008, +2.23086651918E+000, +0.00000000000E+000
+4.35000000000E+008, +2.23174769267E+000, +0.00000000000E+000
+4.36000000000E+008, +2.24046843829E+000, +0.00000000000E+000
+4.37000000000E+008, +2.24759088353E+000, +0.00000000000E+000
+4.38000000000E+008, +2.25707404838E+000, +0.00000000000E+000
+4.39000000000E+008, +2.26150785663E+000, +0.00000000000E+000
+4.40000000000E+008, +2.26764853339E+000, +0.00000000000E+000
+4.41000000000E+008, +2.27461900462E+000, +0.00000000000E+000
+4.42000000000E+008, +2.28571924484E+000, +0.00000000000E+000
+4.43000000000E+008, +2.29262834752E+000, +0.00000000000E+000
+4.44000000000E+008, +2.30457231079E+000, +0.00000000000E+000
+4.45000000000E+008, +2.32185373527E+000, +0.00000000000E+000
+4.46000000000E+008, +2.33888289431E+000, +0.00000000000E+000
+4.47000000000E+008, +2.35996850161E+000, +0.00000000000E+000
+4.48000000000E+008, +2.38032252226E+000, +0.00000000000E+000
+4.49000000000E+008, +2.39430264893E+000, +0.00000000000E+000
+4.50000000000E+008, +2.40794799406E+000, +0.00000000000E+000
+4.51000000000E+008, +2.41540640173E+000, +0.00000000000E+000
+4.52000000000E+008, +2.41861051141E+000, +0.00000000000E+000
+4.53000000000E+008, +2.41882392360E+000, +0.00000000000E+000
+4.54000000000E+008, +2.41281131164E+000, +0.00000000000E+000
+4.55000000000E+008, +2.39562955924E+000, +0.00000000000E+000
+4.56000000000E+008, +2.37621027201E+000, +0.00000000000E+000
+4.57000000000E+008, +2.35149109994E+000, +0.00000000000E+000
+4.58000000000E+008, +2.32262200181E+000, +0.00000000000E+000
+4.59000000000E+008, +2.30130797514E+000, +0.00000000000E+000
+4.60000000000E+008, +2.27632801795E+000, +0.00000000000E+000
+4.61000000000E+008, +2.24739697336E+000, +0.00000000000E+000
+4.62000000000E+008, +2.22191830775E+000, +0.00000000000E+000
+4.63000000000E+008, +2.20393322583E+000, +0.00000000000E+000
+4.64000000000E+008, +2.18248726247E+000, +0.00000000000E+000
+4.65000000000E+008, +2.16936259918E+000, +0.00000000000E+000
+4.66000000000E+008, +2.16199272186E+000, +0.00000000000E+000
+4.67000000000E+008, +2.15350325829E+000, +0.00000000000E+000
+4.68000000000E+008, +2.14720365883E+000, +0.00000000000E+000
+4.69000000000E+008, +2.14029167797E+000, +0.00000000000E+000
+4.70000000000E+008, +2.13527002926E+000, +0.00000000000E+000
+4.71000000000E+008, +2.12816587499E+000, +0.00000000000E+000
+4.72000000000E+008, +2.12206201992E+000, +0.00000000000E+000
+4.73000000000E+008, +2.11804023679E+000, +0.00000000000E+000
+4.74000000000E+008, +2.11365186529E+000, +0.00000000000E+000
+4.75000000000E+008, +2.11266571771E+000, +0.00000000000E+000
+4.76000000000E+008, +2.11305872172E+000, +0.00000000000E+000
+4.77000000000E+008, +2.11684094938E+000, +0.00000000000E+000
+4.78000000000E+008, +2.12691229270E+000, +0.00000000000E+000
+4.79000000000E+008, +2.13636879634E+000, +0.00000000000E+000
+4.80000000000E+008, +2.15323577081E+000, +0.00000000000E+000
+4.81000000000E+008, +2.16928505600E+000, +0.00000000000E+000
+4.82000000000E+008, +2.19427556188E+000, +0.00000000000E+000
+4.83000000000E+008, +2.22113861321E+000, +0.00000000000E+000
+4.84000000000E+008, +2.24877058876E+000, +0.00000000000E+000
+4.85000000000E+008, +2.27666247770E+000, +0.00000000000E+000
+4.86000000000E+008, +2.30781123287E+000, +0.00000000000E+000
+4.87000000000E+008, +2.34034261820E+000, +0.00000000000E+000
+4.88000000000E+008, +2.36739069294E+000, +0.00000000000E+000
+4.89000000000E+008, +2.39729961329E+000, +0.00000000000E+000
+4.90000000000E+008, +2.42189870979E+000, +0.00000000000E+000
+4.91000000000E+008, +2.44442284874E+000, +0.00000000000E+000
+4.92000000000E+008, +2.46296099227E+000, +0.00000000000E+000
+4.93000000000E+008, +2.48032807521E+000, +0.00000000000E+000
+4.94000000000E+008, +2.49093498979E+000, +0.00000000000E+000
+4.95000000000E+008, +2.49568974805E+000, +0.00000000000E+000
+4.96000000000E+008, +2.50005990815E+000, +0.00000000000E+000
+4.97000000000E+008, +2.50282938829E+000, +0.00000000000E+000
+4.98000000000E+008, +2.50373748128E+000, +0.00000000000E+000
+4.99000000000E+008, +2.50563993033E+000, +0.00000000000E+000
+5.00000000000E+008, +2.49701765261E+000, +0.00000000000E+000
+5.01000000000E+008, +2.49988275105E+000, +0.00000000000E+000
+5.02000000000E+008, +2.50103134413E+000, +0.00000000000E+000
+5.03000000000E+008, +2.49593758967E+000, +0.00000000000E+000
+5.04000000000E+008, +2.49322691749E+000, +0.00000000000E+000
+5.05000000000E+008, +2.48233347207E+000, +0.00000000000E+000
+5.06000000000E+008, +2.47127956101E+000, +0.00000000000E+000
+5.07000000000E+008, +2.45071278549E+000, +0.00000000000E+000
+5.08000000000E+008, +2.43171237232E+000, +0.00000000000E+000
+5.09000000000E+008, +2.40187155335E+000, +0.00000000000E+000
+5.10000000000E+008, +2.37396346186E+000, +0.00000000000E+000
+5.11000000000E+008, +2.34270093844E+000, +0.00000000000E+000
+5.12000000000E+008, +2.30790375349E+000, +0.00000000000E+000
+5.13000000000E+008, +2.27371071053E+000, +0.00000000000E+000
+5.14000000000E+008, +2.24012448379E+000, +0.00000000000E+000
+5.15000000000E+008, +2.20722303329E+000, +0.00000000000E+000
+5.16000000000E+008, +2.17499869088E+000, +0.00000000000E+000
+5.17000000000E+008, +2.13918932471E+000, +0.00000000000E+000
+5.18000000000E+008, +2.10654782497E+000, +0.00000000000E+000
+5.19000000000E+008, +2.07813739593E+000, +0.00000000000E+000
+5.20000000000E+008, +2.05499618674E+000, +0.00000000000E+000
+5.21000000000E+008, +2.03792622701E+000, +0.00000000000E+000
+5.22000000000E+008, +2.01854093737E+000, +0.00000000000E+000
+5.23000000000E+008, +2.00912272705E+000, +0.00000000000E+000
+5.24000000000E+008, +1.99912441348E+000, +0.00000000000E+000
+5.25000000000E+008, +1.98743637093E+000, +0.00000000000E+000
+5.26000000000E+008, +1.97762276809E+000, +0.00000000000E+000
+5.27000000000E+008, +1.97257840246E+000, +0.00000000000E+000
+5.28000000000E+008, +1.97103160497E+000, +0.00000000000E+000
+5.29000000000E+008, +1.96871861707E+000, +0.00000000000E+000
+5.30000000000E+008, +1.96610046314E+000, +0.00000000000E+000
+5.31000000000E+008, +1.96589638564E+000, +0.00000000000E+000
+5.32000000000E+008, +1.96082134635E+000, +0.00000000000E+000
+5.33000000000E+008, +1.95868816091E+000, +0.00000000000E+000
+5.34000000000E+008, +1.95610935554E+000, +0.00000000000E+000
+5.35000000000E+008, +1.95334991773E+000, +0.00000000000E+000
+5.36000000000E+008, +1.95637597788E+000, +0.00000000000E+000
+5.37000000000E+008, +1.95856269675E+000, +0.00000000000E+000
+5.38000000000E+008, +1.96406238923E+000, +0.00000000000E+000
+5.39000000000E+008, +1.97003916084E+000, +0.00000000000E+000
+5.40000000000E+008, +1.97307646507E+000, +0.00000000000E+000
+5.41000000000E+008, +1.97450579767E+000, +0.00000000000E+000
+5.42000000000E+008, +1.97093986730E+000, +0.00000000000E+000
+5.43000000000E+008, +1.96829850399E+000, +0.00000000000E+000
+5.44000000000E+008, +1.96376200334E+000, +0.00000000000E+000
+5.45000000000E+008, +1.96236410722E+000, +0.00000000000E+000
+5.46000000000E+008, +1.95647582828E+000, +0.00000000000E+000
+5.47000000000E+008, +1.94633724879E+000, +0.00000000000E+000
+5.48000000000E+008, +1.93029344267E+000, +0.00000000000E+000
+5.49000000000E+008, +1.90920357616E+000, +0.00000000000E+000
+5.50000000000E+008, +1.88541186065E+000, +0.00000000000E+000
+5.51000000000E+008, +1.86252626332E+000, +0.00000000000E+000
+5.52000000000E+008, +1.83891367992E+000, +0.00000000000E+000
+5.53000000000E+008, +1.81797514722E+000, +0.00000000000E+000
+5.54000000000E+008, +1.79326621548E+000, +0.00000000000E+000
+5.55000000000E+008, +1.76675405428E+000, +0.00000000000E+000
+5.56000000000E+008, +1.73931180591E+000, +0.00000000000E+000
+5.57000000000E+008, +1.70750558818E+000, +0.00000000000E+000
+5.58000000000E+008, +1.67443328589E+000, +0.00000000000E+000
+5.59000000000E+008, +1.64202141408E+000, +0.00000000000E+000
+5.60000000000E+008, +1.61244891560E+000, +0.00000000000E+000
+5.61000000000E+008, +1.58458759902E+000, +0.00000000000E+000
+5.62000000000E+008, +1.55890901427E+000, +0.00000000000E+000
+5.63000000000E+008, +1.53599207173E+000, +0.00000000000E+000
+5.64000000000E+008, +1.51451089885E+000, +0.00000000000E+000
+5.65000000000E+008, +1.49841272281E+000, +0.00000000000E+000
+5.66000000000E+008, +1.48443718574E+000, +0.00000000000E+000
+5.67000000000E+008, +1.47361498947E+000, +0.00000000000E+000
+5.68000000000E+008, +1.46507954276E+000, +0.00000000000E+000
+5.69000000000E+008, +1.45953806590E+000, +0.00000000000E+000
+5.70000000000E+008, +1.45517949643E+000, +0.00000000000E+000
+5.71000000000E+008, +1.45340998379E+000, +0.00000000000E+000
+5.72000000000E+008, +1.45243761321E+000, +0.00000000000E+000
+5.73000000000E+008, +1.45104228452E+000, +0.00000000000E+000
+5.74000000000E+008, +1.45124657918E+000, +0.00000000000E+000
+5.75000000000E+008, +1.45080359189E+000, +0.00000000000E+000
+5.76000000000E+008, +1.44935735671E+000, +0.00000000000E+000
+5.77000000000E+008, +1.44727190038E+000, +0.00000000000E+000
+5.78000000000E+008, +1.44323730663E+000, +0.00000000000E+000
+5.79000000000E+008, +1.43732950456E+000, +0.00000000000E+000
+5.80000000000E+008, +1.42999447812E+000, +0.00000000000E+000
+5.81000000000E+008, +1.41968190587E+000, +0.00000000000E+000
+5.82000000000E+008, +1.40845472100E+000, +0.00000000000E+000
+5.83000000000E+008, +1.39563446752E+000, +0.00000000000E+000
+5.84000000000E+008, +1.38137360103E+000, +0.00000000000E+000
+5.85000000000E+008, +1.36772514792E+000, +0.00000000000E+000
+5.86000000000E+008, +1.35514037433E+000, +0.00000000000E+000
+5.87000000000E+008, +1.34264631374E+000, +0.00000000000E+000
+5.88000000000E+008, +1.33246908661E+000, +0.00000000000E+000
+5.89000000000E+008, +1.32250524093E+000, +0.00000000000E+000
+5.90000000000E+008, +1.31463457293E+000, +0.00000000000E+000
+5.91000000000E+008, +1.30756901962E+000, +0.00000000000E+000
+5.92000000000E+008, +1.30346730819E+000, +0.00000000000E+000
+5.93000000000E+008, +1.30109325772E+000, +0.00000000000E+000
+5.94000000000E+008, +1.30003611560E+000, +0.00000000000E+000
+5.95000000000E+008, +1.29736143359E+000, +0.00000000000E+000
+5.96000000000E+008, +1.29368050473E+000, +0.00000000000E+000
+5.97000000000E+008, +1.28633295831E+000, +0.00000000000E+000
+5.98000000000E+008, +1.27649096697E+000, +0.00000000000E+000
+5.99000000000E+008, +1.26416167057E+000, +0.00000000000E+000
+6.00000000000E+008, +1.25038111566E+000, +0.00000000000E+000
+6.01000000000E+008, +1.23643406002E+000, +0.00000000000E+000
+6.02000000000E+008, +1.22287579879E+000, +0.00000000000E+000
+6.03000000000E+008, +1.20927444491E+000, +0.00000000000E+000
+6.04000000000E+008, +1.19739786783E+000, +0.00000000000E+000
+6.05000000000E+008, +1.18684870144E+000, +0.00000000000E+000
+6.06000000000E+008, +1.17873735983E+000, +0.00000000000E+000
+6.07000000000E+008, +1.17329703356E+000, +0.00000000000E+000
+6.08000000000E+008, +1.17175097550E+000, +0.00000000000E+000
+6.09000000000E+008, +1.17421717913E+000, +0.00000000000E+000
+6.10000000000E+008, +1.18027927857E+000, +0.00000000000E+000
+6.11000000000E+008, +1.19026190489E+000, +0.00000000000E+000
+6.12000000000E+008, +1.20176678254E+000, +0.00000000000E+000
+6.13000000000E+008, +1.21497210067E+000, +0.00000000000E+000
+6.14000000000E+008, +1.22843817453E+000, +0.00000000000E+000
+6.15000000000E+008, +1.24150742896E+000, +0.00000000000E+000
+6.16000000000E+008, +1.25330098452E+000, +0.00000000000E+000
+6.17000000000E+008, +1.26325902082E+000, +0.00000000000E+000
+6.18000000000E+008, +1.27225821151E+000, +0.00000000000E+000
+6.19000000000E+008, +1.27870222756E+000, +0.00000000000E+000
+6.20000000000E+008, +1.28297024357E+000, +0.00000000000E+000
+6.21000000000E+008, +1.28518307636E+000, +0.00000000000E+000
+6.22000000000E+008, +1.28498632998E+000, +0.00000000000E+000
+6.23000000000E+008, +1.28318805638E+000, +0.00000000000E+000
+6.24000000000E+008, +1.27896818008E+000, +0.00000000000E+000
+6.25000000000E+008, +1.27205009101E+000, +0.00000000000E+000
+6.26000000000E+008, +1.26155568011E+000, +0.00000000000E+000
+6.27000000000E+008, +1.24667660928E+000, +0.00000000000E+000
+6.28000000000E+008, +1.22902400880E+000, +0.00000000000E+000
+6.29000000000E+008, +1.20918659116E+000, +0.00000000000E+000
+6.30000000000E+008, +1.18911738546E+000, +0.00000000000E+000
+6.31000000000E+008, +1.16825347744E+000, +0.00000000000E+000
+6.32000000000E+008, +1.14718023397E+000, +0.00000000000E+000
+6.33000000000E+008, +1.12562561078E+000, +0.00000000000E+000
+6.34000000000E+008, +1.10487520302E+000, +0.00000000000E+000
+6.35000000000E+008, +1.08544582980E+000, +0.00000000000E+000
+6.36000000000E+008, +1.06968117041E+000, +0.00000000000E+000
+6.37000000000E+008, +1.05621755738E+000, +0.00000000000E+000
+6.38000000000E+008, +1.04604729665E+000, +0.00000000000E+000
+6.39000000000E+008, +1.03787817586E+000, +0.00000000000E+000
+6.40000000000E+008, +1.03140200377E+000, +0.00000000000E+000
+6.41000000000E+008, +1.02422715287E+000, +0.00000000000E+000
+6.42000000000E+008, +1.01670317797E+000, +0.00000000000E+000
+6.43000000000E+008, +1.01132583070E+000, +0.00000000000E+000
+6.44000000000E+008, +1.01732497827E+000, +0.00000000000E+000
+6.45000000000E+008, +1.03286415617E+000, +0.00000000000E+000
+6.46000000000E+008, +1.05274229643E+000, +0.00000000000E+000
+6.47000000000E+008, +1.07599676755E+000, +0.00000000000E+000
+6.48000000000E+008, +1.10166927164E+000, +0.00000000000E+000
+6.49000000000E+008, +1.12880453614E+000, +0.00000000000E+000
+6.50000000000E+008, +1.15686424394E+000, +0.00000000000E+000
+6.51000000000E+008, +1.18505407099E+000, +0.00000000000E+000
+6.52000000000E+008, +1.21161504802E+000, +0.00000000000E+000
+6.53000000000E+008, +1.23903836717E+000, +0.00000000000E+000
+6.54000000000E+008, +1.26432756242E+000, +0.00000000000E+000
+6.55000000000E+008, +1.28817370189E+000, +0.00000000000E+000
+6.56000000000E+008, +1.30732745323E+000, +0.00000000000E+000
+6.57000000000E+008, +1.32210638097E+000, +0.00000000000E+000
+6.58000000000E+008, +1.32253079824E+000, +0.00000000000E+000
+6.59000000000E+008, +1.28819363032E+000, +0.00000000000E+000
+6.60000000000E+008, +1.25219789436E+000, +0.00000000000E+000
+6.61000000000E+008, +1.28704256583E+000, +0.00000000000E+000
+6.62000000000E+008, +1.31790881182E+000, +0.00000000000E+000
+6.63000000000E+008, +1.33308811739E+000, +0.00000000000E+000
+6.64000000000E+008, +1.33873414867E+000, +0.00000000000E+000
+6.65000000000E+008, +1.33629116141E+000, +0.00000000000E+000
+6.66000000000E+008, +1.32991820787E+000, +0.00000000000E+000
+6.67000000000E+008, +1.31881993369E+000, +0.00000000000E+000
+6.68000000000E+008, +1.30460162506E+000, +0.00000000000E+000
+6.69000000000E+008, +1.28661390265E+000, +0.00000000000E+000
+6.70000000000E+008, +1.26701594008E+000, +0.00000000000E+000
+6.71000000000E+008, +1.24390867853E+000, +0.00000000000E+000
+6.72000000000E+008, +1.21949949099E+000, +0.00000000000E+000
+6.73000000000E+008, +1.19330174442E+000, +0.00000000000E+000
+6.74000000000E+008, +1.16772675113E+000, +0.00000000000E+000
+6.75000000000E+008, +1.14282046786E+000, +0.00000000000E+000
+6.76000000000E+008, +1.12023728838E+000, +0.00000000000E+000
+6.77000000000E+008, +1.09938582729E+000, +0.00000000000E+000
+6.78000000000E+008, +1.08039165457E+000, +0.00000000000E+000
+6.79000000000E+008, +1.06332014165E+000, +0.00000000000E+000
+6.80000000000E+008, +1.04843901569E+000, +0.00000000000E+000
+6.81000000000E+008, +1.03858814228E+000, +0.00000000000E+000
+6.82000000000E+008, +1.03659466289E+000, +0.00000000000E+000
+6.83000000000E+008, +1.04189074838E+000, +0.00000000000E+000
+6.84000000000E+008, +1.04976140026E+000, +0.00000000000E+000
+6.85000000000E+008, +1.05711138698E+000, +0.00000000000E+000
+6.86000000000E+008, +1.06195655694E+000, +0.00000000000E+000
+6.87000000000E+008, +1.06278634540E+000, +0.00000000000E+000
+6.88000000000E+008, +1.05995635572E+000, +0.00000000000E+000
+6.89000000000E+008, +1.05281816685E+000, +0.00000000000E+000
+6.90000000000E+008, +1.04279926446E+000, +0.00000000000E+000
+6.91000000000E+008, +1.02985500844E+000, +0.00000000000E+000
+6.92000000000E+008, +1.01578714849E+000, +0.00000000000E+000
+6.93000000000E+008, +1.00559271815E+000, +0.00000000000E+000
+6.94000000000E+008, +1.02126066242E+000, +0.00000000000E+000
+6.95000000000E+008, +1.04179430866E+000, +0.00000000000E+000
+6.96000000000E+008, +1.06447272790E+000, +0.00000000000E+000
+6.97000000000E+008, +1.08850720167E+000, +0.00000000000E+000
+6.98000000000E+008, +1.11247945338E+000, +0.00000000000E+000
+6.99000000000E+008, +1.13576136672E+000, +0.00000000000E+000
+7.00000000000E+008, +1.15758954565E+000, +0.00000000000E+000
+7.01000000000E+008, +1.17943002129E+000, +0.00000000000E+000
+7.02000000000E+008, +1.20146123629E+000, +0.00000000000E+000
+7.03000000000E+008, +1.22388500241E+000, +0.00000000000E+000
+7.04000000000E+008, +1.24560102845E+000, +0.00000000000E+000
+7.05000000000E+008, +1.26831188300E+000, +0.00000000000E+000
+7.06000000000E+008, +1.29164278723E+000, +0.00000000000E+000
+7.07000000000E+008, +1.31604661252E+000, +0.00000000000E+000
+7.08000000000E+008, +1.34359695263E+000, +0.00000000000E+000
+7.09000000000E+008, +1.37154617155E+000, +0.00000000000E+000
+7.10000000000E+008, +1.40072553989E+000, +0.00000000000E+000
+7.11000000000E+008, +1.42967601671E+000, +0.00000000000E+000
+7.12000000000E+008, +1.45539963007E+000, +0.00000000000E+000
+7.13000000000E+008, +1.48008610973E+000, +0.00000000000E+000
+7.14000000000E+008, +1.50183303410E+000, +0.00000000000E+000
+7.15000000000E+008, +1.52079944979E+000, +0.00000000000E+000
+7.16000000000E+008, +1.53466036372E+000, +0.00000000000E+000
+7.17000000000E+008, +1.54428910978E+000, +0.00000000000E+000
+7.18000000000E+008, +1.54897074677E+000, +0.00000000000E+000
+7.19000000000E+008, +1.55105217617E+000, +0.00000000000E+000
+7.20000000000E+008, +1.54969100785E+000, +0.00000000000E+000
+7.21000000000E+008, +1.54540040353E+000, +0.00000000000E+000
+7.22000000000E+008, +1.54008420256E+000, +0.00000000000E+000
+7.23000000000E+008, +1.53373732633E+000, +0.00000000000E+000
+7.24000000000E+008, +1.52557549844E+000, +0.00000000000E+000
+7.25000000000E+008, +1.51514292137E+000, +0.00000000000E+000
+7.26000000000E+008, +1.50345723189E+000, +0.00000000000E+000
+7.27000000000E+008, +1.48996080451E+000, +0.00000000000E+000
+7.28000000000E+008, +1.47564687344E+000, +0.00000000000E+000
+7.29000000000E+008, +1.46317751898E+000, +0.00000000000E+000
+7.30000000000E+008, +1.45174966538E+000, +0.00000000000E+000
+7.31000000000E+008, +1.44269614379E+000, +0.00000000000E+000
+7.32000000000E+008, +1.43398323145E+000, +0.00000000000E+000
+7.33000000000E+008, +1.43782936929E+000, +0.00000000000E+000
+7.34000000000E+008, +1.43637409643E+000, +0.00000000000E+000
+7.35000000000E+008, +1.43927545764E+000, +0.00000000000E+000
+7.36000000000E+008, +1.45540347090E+000, +0.00000000000E+000
+7.37000000000E+008, +1.46858571705E+000, +0.00000000000E+000
+7.38000000000E+008, +1.48687373417E+000, +0.00000000000E+000
+7.39000000000E+008, +1.50597525141E+000, +0.00000000000E+000
+7.40000000000E+008, +1.52618452499E+000, +0.00000000000E+000
+7.41000000000E+008, +1.55277736240E+000, +0.00000000000E+000
+7.42000000000E+008, +1.57980031615E+000, +0.00000000000E+000
+7.43000000000E+008, +1.60155909491E+000, +0.00000000000E+000
+7.44000000000E+008, +1.62959789973E+000, +0.00000000000E+000
+7.45000000000E+008, +1.65528998034E+000, +0.00000000000E+000
+7.46000000000E+008, +1.67873616074E+000, +0.00000000000E+000
+7.47000000000E+008, +1.70379145984E+000, +0.00000000000E+000
+7.48000000000E+008, +1.72589741094E+000, +0.00000000000E+000
+7.49000000000E+008, +1.74919512881E+000, +0.00000000000E+000
+7.50000000000E+008, +1.76806646584E+000, +0.00000000000E+000
+7.51000000000E+008, +1.78608642282E+000, +0.00000000000E+000
+7.52000000000E+008, +1.80196809715E+000, +0.00000000000E+000
+7.53000000000E+008, +1.81480567853E+000, +0.00000000000E+000
+7.54000000000E+008, +1.82337752779E+000, +0.00000000000E+000
+7.55000000000E+008, +1.83414031505E+000, +0.00000000000E+000
+7.56000000000E+008, +1.83761897497E+000, +0.00000000000E+000
+7.57000000000E+008, +1.83980132641E+000, +0.00000000000E+000
+7.58000000000E+008, +1.83785627830E+000, +0.00000000000E+000
+7.59000000000E+008, +1.83416136952E+000, +0.00000000000E+000
+7.60000000000E+008, +1.82661600191E+000, +0.00000000000E+000
+7.61000000000E+008, +1.81557376014E+000, +0.00000000000E+000
+7.62000000000E+008, +1.80158458244E+000, +0.00000000000E+000
+7.63000000000E+008, +1.78672420798E+000, +0.00000000000E+000
+7.64000000000E+008, +1.76744625223E+000, +0.00000000000E+000
+7.65000000000E+008, +1.74568081697E+000, +0.00000000000E+000
+7.66000000000E+008, +1.72094411600E+000, +0.00000000000E+000
+7.67000000000E+008, +1.69672217121E+000, +0.00000000000E+000
+7.68000000000E+008, +1.67167855523E+000, +0.00000000000E+000
+7.69000000000E+008, +1.64976331201E+000, +0.00000000000E+000
+7.70000000000E+008, +1.62962867705E+000, +0.00000000000E+000
+7.71000000000E+008, +1.61337926528E+000, +0.00000000000E+000
+7.72000000000E+008, +1.59982889849E+000, +0.00000000000E+000
+7.73000000000E+008, +1.58996463101E+000, +0.00000000000E+000
+7.74000000000E+008, +1.58100493860E+000, +0.00000000000E+000
+7.75000000000E+008, +1.57523175079E+000, +0.00000000000E+000
+7.76000000000E+008, +1.57137199560E+000, +0.00000000000E+000
+7.77000000000E+008, +1.57082127597E+000, +0.00000000000E+000
+7.78000000000E+008, +1.57494854634E+000, +0.00000000000E+000
+7.79000000000E+008, +1.58454859593E+000, +0.00000000000E+000
+7.80000000000E+008, +1.59902791424E+000, +0.00000000000E+000
+7.81000000000E+008, +1.61755888464E+000, +0.00000000000E+000
+7.82000000000E+008, +1.63905745543E+000, +0.00000000000E+000
+7.83000000000E+008, +1.66385629560E+000, +0.00000000000E+000
+7.84000000000E+008, +1.69048263773E+000, +0.00000000000E+000
+7.85000000000E+008, +1.71526013177E+000, +0.00000000000E+000
+7.86000000000E+008, +1.74098130710E+000, +0.00000000000E+000
+7.87000000000E+008, +1.76489620846E+000, +0.00000000000E+000
+7.88000000000E+008, +1.78874060697E+000, +0.00000000000E+000
+7.89000000000E+008, +1.80965572495E+000, +0.00000000000E+000
+7.90000000000E+008, +1.82722107161E+000, +0.00000000000E+000
+7.91000000000E+008, +1.84271581205E+000, +0.00000000000E+000
+7.92000000000E+008, +1.84930691436E+000, +0.00000000000E+000
+7.93000000000E+008, +1.85774722375E+000, +0.00000000000E+000
+7.94000000000E+008, +1.86162538795E+000, +0.00000000000E+000
+7.95000000000E+008, +1.86369857861E+000, +0.00000000000E+000
+7.96000000000E+008, +1.86331859993E+000, +0.00000000000E+000
+7.97000000000E+008, +1.86191407073E+000, +0.00000000000E+000
+7.98000000000E+008, +1.85838433888E+000, +0.00000000000E+000
+7.99000000000E+008, +1.85266519057E+000, +0.00000000000E+000
+8.00000000000E+008, +1.84266384933E+000, +0.00000000000E+000
+8.01000000000E+008, +1.83161154137E+000, +0.00000000000E+000
+8.02000000000E+008, +1.81538036064E+000, +0.00000000000E+000
+8.03000000000E+008, +1.79861868297E+000, +0.00000000000E+000
+8.04000000000E+008, +1.77938447414E+000, +0.00000000000E+000
+8.05000000000E+008, +1.75716419750E+000, +0.00000000000E+000
+8.06000000000E+008, +1.73436776019E+000, +0.00000000000E+000
+8.07000000000E+008, +1.71129313291E+000, +0.00000000000E+000
+8.08000000000E+008, +1.68600858470E+000, +0.00000000000E+000
+8.09000000000E+008, +1.66062545024E+000, +0.00000000000E+000
+8.10000000000E+008, +1.63221079137E+000, +0.00000000000E+000
+8.11000000000E+008, +1.60386404287E+000, +0.00000000000E+000
+8.12000000000E+008, +1.57444276108E+000, +0.00000000000E+000
+8.13000000000E+008, +1.54685921200E+000, +0.00000000000E+000
+8.14000000000E+008, +1.52106401937E+000, +0.00000000000E+000
+8.15000000000E+008, +1.49721626224E+000, +0.00000000000E+000
+8.16000000000E+008, +1.47496291635E+000, +0.00000000000E+000
+8.17000000000E+008, +1.45574733298E+000, +0.00000000000E+000
+8.18000000000E+008, +1.44059576701E+000, +0.00000000000E+000
+8.19000000000E+008, +1.42741864345E+000, +0.00000000000E+000
+8.20000000000E+008, +1.41862889017E+000, +0.00000000000E+000
+8.21000000000E+008, +1.41265484561E+000, +0.00000000000E+000
+8.22000000000E+008, +1.41119649445E+000, +0.00000000000E+000
+8.23000000000E+008, +1.41359983350E+000, +0.00000000000E+000
+8.24000000000E+008, +1.41994887421E+000, +0.00000000000E+000
+8.25000000000E+008, +1.43083582689E+000, +0.00000000000E+000
+8.26000000000E+008, +1.44590896259E+000, +0.00000000000E+000
+8.27000000000E+008, +1.46334436027E+000, +0.00000000000E+000
+8.28000000000E+008, +1.48305615686E+000, +0.00000000000E+000
+8.29000000000E+008, +1.50375583743E+000, +0.00000000000E+000
+8.30000000000E+008, +1.52682836715E+000, +0.00000000000E+000
+8.31000000000E+008, +1.54995625229E+000, +0.00000000000E+000
+8.32000000000E+008, +1.57391306836E+000, +0.00000000000E+000
+8.33000000000E+008, +1.59666804628E+000, +0.00000000000E+000
+8.34000000000E+008, +1.62070981767E+000, +0.00000000000E+000
+8.35000000000E+008, +1.64298593113E+000, +0.00000000000E+000
+8.36000000000E+008, +1.66473240004E+000, +0.00000000000E+000
+8.37000000000E+008, +1.68600771215E+000, +0.00000000000E+000
+8.38000000000E+008, +1.70535016305E+000, +0.00000000000E+000
+8.39000000000E+008, +1.72043687964E+000, +0.00000000000E+000
+8.40000000000E+008, +1.73263033049E+000, +0.00000000000E+000
+8.41000000000E+008, +1.73992124002E+000, +0.00000000000E+000
+8.42000000000E+008, +1.74361119629E+000, +0.00000000000E+000
