"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.16000000000E+008, -6.20444807971E+000, +0.00000000000E+000
+4.17000000000E+008, -6.28963595581E+000, +0.00000000000E+000
+4.18000000000E+008, -6.38138530419E+000, +0.00000000000E+000
+4.19000000000E+008, -6.47594170289E+000, +0.00000000000E+000
+4.20000000000E+008, -6.57051556758E+000, +0.00000000000E+000
+4.21000000000E+008, -6.66873760355E+000, +0.00000000000E+000
+4.22000000000E+008, -6.76021660713E+000, +0.00000000000E+000
+4.23000000000E+008, -6.84561301197E+000, +0.00000000000E+000
+4.24000000000E+008, -6.92547819984E+000, +0.00000000000E+000
+4.25000000000E+008, -7.00435116835E+000, +0.00000000000E+000
+4.26000000000E+008, -7.09455076003E+000, +0.00000000000E+000
+4.27000000000E+008, -7.18982884828E+000, +0.00000000000E+000
+4.28000000000E+008, -7.29059469181E+000, +0.00000000000E+000
+4.29000000000E+008, -7.38819234389E+000, +0.00000000000E+000
+4.30000000000E+008, -7.47777226792E+000, +0.00000000000E+000
+4.31000000000E+008, -7.56670650325E+000, +0.00000000000E+000
+4.32000000000E+008, -7.65989341609E+000, +0.00000000000E+000
+4.33000000000E+008, -7.75424563120E+000, +0.00000000000E+000
+4.34000000000E+008, -7.85412912680E+000, +0.00000000000E+000
+4.35000000000E+008, -7.95697316639E+000, +0.00000000000E+000
+4.36000000000E+008, -8.06408738021E+000, +0.00000000000E+000
+4.37000000000E+008, -8.16747718963E+000, +0.00000000000E+000
+4.38000000000E+008, -8.26326304297E+000, +0.00000000000E+000
+4.39000000000E+008, -8.35171275763E+000, +0.00000000000E+000
+4.40000000000E+008, -8.44048994662E+000, +0.00000000000E+000
+4.41000000000E+008, -8.52859115301E+000, +0.00000000000E+000
+4.42000000000E+008, -8.62418789119E+000, +0.00000000000E+000
+4.43000000000E+008, -8.71156254958E+000, +0.00000000000E+000
+4.44000000000E+008, -8.78312274919E+000, +0.00000000000E+000
+4.45000000000E+008, -8.84423429099E+000, +0.00000000000E+000
+4.46000000000E+008, -8.90196870319E+000, +0.00000000000E+000
+4.47000000000E+008, -8.97412518594E+000, +0.00000000000E+000
+4.48000000000E+008, -9.07886221074E+000, +0.00000000000E+000
+4.49000000000E+008, -9.22217811271E+000, +0.00000000000E+000
+4.50000000000E+008, -9.39455074209E+000, +0.00000000000E+000
+4.51000000000E+008, -9.56922727296E+000, +0.00000000000E+000
+4.52000000000E+008, -9.72521062437E+000, +0.00000000000E+000
+4.53000000000E+008, -9.84898797103E+000, +0.00000000000E+000
+4.54000000000E+008, -9.94490259326E+000, +0.00000000000E+000
+4.55000000000E+008, -1.00132496600E+001, +0.00000000000E+000
+4.56000000000E+008, -1.00623875115E+001, +0.00000000000E+000
+4.57000000000E+008, -1.00965800034E+001, +0.00000000000E+000
+4.58000000000E+008, -1.01176370332E+001, +0.00000000000E+000
+4.59000000000E+008, -1.01211390150E+001, +0.00000000000E+000
+4.60000000000E+008, -1.01132051308E+001, +0.00000000000E+000
+4.61000000000E+008, -1.01038997269E+001, +0.00000000000E+000
+4.62000000000E+008, -1.00975208941E+001, +0.00000000000E+000
+4.63000000000E+008, -1.00992439419E+001, +0.00000000000E+000
+4.64000000000E+008, -1.01041733166E+001, +0.00000000000E+000
+4.65000000000E+008, -1.01131416225E+001, +0.00000000000E+000
+4.66000000000E+008, -1.01333039592E+001, +0.00000000000E+000
+4.67000000000E+008, -1.01613481278E+001, +0.00000000000E+000
+4.68000000000E+008, -1.01850797190E+001, +0.00000000000E+000
+4.69000000000E+008, -1.02089854030E+001, +0.00000000000E+000
+4.70000000000E+008, -1.02322538615E+001, +0.00000000000E+000
+4.71000000000E+008, -1.02591284946E+001, +0.00000000000E+000
+4.72000000000E+008, -1.02971022935E+001, +0.00000000000E+000
+4.73000000000E+008, -1.03417855212E+001, +0.00000000000E+000
+4.74000000000E+008, -1.03854069697E+001, +0.00000000000E+000
+4.75000000000E+008, -1.04277771265E+001, +0.00000000000E+000
+4.76000000000E+008, -1.04655775938E+001, +0.00000000000E+000
+4.77000000000E+008, -1.04828780802E+001, +0.00000000000E+000
+4.78000000000E+008, -1.04776058123E+001, +0.00000000000E+000
+4.79000000000E+008, -1.04460034049E+001, +0.00000000000E+000
+4.80000000000E+008, -1.03788169258E+001, +0.00000000000E+000
+4.81000000000E+008, -1.02787239697E+001, +0.00000000000E+000
+4.82000000000E+008, -1.01600375997E+001, +0.00000000000E+000
+4.83000000000E+008, -1.00412794599E+001, +0.00000000000E+000
+4.84000000000E+008, -9.93845453636E+000, +0.00000000000E+000
+4.85000000000E+008, -9.84924693194E+000, +0.00000000000E+000
+4.86000000000E+008, -9.77258929966E+000, +0.00000000000E+000
+4.87000000000E+008, -9.71117334711E+000, +0.00000000000E+000
+4.88000000000E+008, -9.66106666478E+000, +0.00000000000E+000
+4.89000000000E+008, -9.60946084840E+000, +0.00000000000E+000
+4.90000000000E+008, -9.55473333133E+000, +0.00000000000E+000
+4.91000000000E+008, -9.48923000757E+000, +0.00000000000E+000
+4.92000000000E+008, -9.42006680863E+000, +0.00000000000E+000
+4.93000000000E+008, -9.34001940458E+000, +0.00000000000E+000
+4.94000000000E+008, -9.25187115467E+000, +0.00000000000E+000
+4.95000000000E+008, -9.16776303186E+000, +0.00000000000E+000
+4.96000000000E+008, -9.07657650592E+000, +0.00000000000E+000
+4.97000000000E+008, -8.98616585893E+000, +0.00000000000E+000
+4.98000000000E+008, -8.90446158906E+000, +0.00000000000E+000
+4.99000000000E+008, -8.83381656780E+000, +0.00000000000E+000
+5.00000000000E+008, -8.77512079571E+000, +0.00000000000E+000
+5.01000000000E+008, -8.72371722931E+000, +0.00000000000E+000
+5.02000000000E+008, -8.68773131873E+000, +0.00000000000E+000
+5.03000000000E+008, -8.66162988070E+000, +0.00000000000E+000
+5.04000000000E+008, -8.63952285760E+000, +0.00000000000E+000
+5.05000000000E+008, -8.62385354496E+000, +0.00000000000E+000
+5.06000000000E+008, -8.61010254552E+000, +0.00000000000E+000
+5.07000000000E+008, -8.60938730220E+000, +0.00000000000E+000
+5.08000000000E+008, -8.61935874626E+000, +0.00000000000E+000
+5.09000000000E+008, -8.64744180108E+000, +0.00000000000E+000
+5.10000000000E+008, -8.69639779405E+000, +0.00000000000E+000
+5.11000000000E+008, -8.76550253793E+000, +0.00000000000E+000
+5.12000000000E+008, -8.86448266900E+000, +0.00000000000E+000
+5.13000000000E+008, -8.99614956535E+000, +0.00000000000E+000
+5.14000000000E+008, -9.16457198929E+000, +0.00000000000E+000
+5.15000000000E+008, -9.34942422859E+000, +0.00000000000E+000
+5.16000000000E+008, -9.53476278186E+000, +0.00000000000E+000
+5.17000000000E+008, -9.70803724321E+000, +0.00000000000E+000
+5.18000000000E+008, -9.85558595346E+000, +0.00000000000E+000
+5.19000000000E+008, -9.97655701566E+000, +0.00000000000E+000
+5.20000000000E+008, -1.00717907579E+001, +0.00000000000E+000
+5.21000000000E+008, -1.01443668266E+001, +0.00000000000E+000
+5.22000000000E+008, -1.01946292146E+001, +0.00000000000E+000
+5.23000000000E+008, -1.02273948059E+001, +0.00000000000E+000
+5.24000000000E+008, -1.02571941287E+001, +0.00000000000E+000
+5.25000000000E+008, -1.02774702844E+001, +0.00000000000E+000
+5.26000000000E+008, -1.02828448856E+001, +0.00000000000E+000
+5.27000000000E+008, -1.02698501133E+001, +0.00000000000E+000
+5.28000000000E+008, -1.02553639052E+001, +0.00000000000E+000
+5.29000000000E+008, -1.02361414613E+001, +0.00000000000E+000
+5.30000000000E+008, -1.02145508017E+001, +0.00000000000E+000
+5.31000000000E+008, -1.01994633086E+001, +0.00000000000E+000
+5.32000000000E+008, -1.01889816665E+001, +0.00000000000E+000
+5.33000000000E+008, -1.01815029299E+001, +0.00000000000E+000
+5.34000000000E+008, -1.01878670808E+001, +0.00000000000E+000
+5.35000000000E+008, -1.02011745548E+001, +0.00000000000E+000
+5.36000000000E+008, -1.02212372187E+001, +0.00000000000E+000
+5.37000000000E+008, -1.02506735406E+001, +0.00000000000E+000
+5.38000000000E+008, -1.02807525469E+001, +0.00000000000E+000
+5.39000000000E+008, -1.03143241775E+001, +0.00000000000E+000
+5.40000000000E+008, -1.03660163974E+001, +0.00000000000E+000
+5.41000000000E+008, -1.04310512935E+001, +0.00000000000E+000
+5.42000000000E+008, -1.04985334910E+001, +0.00000000000E+000
+5.43000000000E+008, -1.05727541666E+001, +0.00000000000E+000
+5.44000000000E+008, -1.06472208108E+001, +0.00000000000E+000
+5.45000000000E+008, -1.07261230923E+001, +0.00000000000E+000
+5.46000000000E+008, -1.08161522633E+001, +0.00000000000E+000
+5.47000000000E+008, -1.09247114001E+001, +0.00000000000E+000
+5.48000000000E+008, -1.10519350675E+001, +0.00000000000E+000
+5.49000000000E+008, -1.12034049165E+001, +0.00000000000E+000
+5.50000000000E+008, -1.13583902369E+001, +0.00000000000E+000
+5.51000000000E+008, -1.15079625489E+001, +0.00000000000E+000
+5.52000000000E+008, -1.16392496940E+001, +0.00000000000E+000
+5.53000000000E+008, -1.17549697026E+001, +0.00000000000E+000
+5.54000000000E+008, -1.18628395253E+001, +0.00000000000E+000
+5.55000000000E+008, -1.19739343063E+001, +0.00000000000E+000
+5.56000000000E+008, -1.21030812651E+001, +0.00000000000E+000
+5.57000000000E+008, -1.22526988503E+001, +0.00000000000E+000
+5.58000000000E+008, -1.24290658344E+001, +0.00000000000E+000
+5.59000000000E+008, -1.26245139196E+001, +0.00000000000E+000
+5.60000000000E+008, -1.28200522578E+001, +0.00000000000E+000
+5.61000000000E+008, -1.30018113682E+001, +0.00000000000E+000
+5.62000000000E+008, -1.31728634069E+001, +0.00000000000E+000
+5.63000000000E+008, -1.33423018193E+001, +0.00000000000E+000
+5.64000000000E+008, -1.35074677413E+001, +0.00000000000E+000
+5.65000000000E+008, -1.36711542766E+001, +0.00000000000E+000
+5.66000000000E+008, -1.38342986895E+001, +0.00000000000E+000
+5.67000000000E+008, -1.40018788248E+001, +0.00000000000E+000
+5.68000000000E+008, -1.41560274803E+001, +0.00000000000E+000
+5.69000000000E+008, -1.42884676856E+001, +0.00000000000E+000
+5.70000000000E+008, -1.44017065747E+001, +0.00000000000E+000
+5.71000000000E+008, -1.44864110898E+001, +0.00000000000E+000
+5.72000000000E+008, -1.45514224060E+001, +0.00000000000E+000
+5.73000000000E+008, -1.45771431259E+001, +0.00000000000E+000
+5.74000000000E+008, -1.45636047144E+001, +0.00000000000E+000
+5.75000000000E+008, -1.45155205333E+001, +0.00000000000E+000
+5.76000000000E+008, -1.44246868181E+001, +0.00000000000E+000
+5.77000000000E+008, -1.42991743226E+001, +0.00000000000E+000
+5.78000000000E+008, -1.41435696191E+001, +0.00000000000E+000
+5.79000000000E+008, -1.39764983779E+001, +0.00000000000E+000
+5.80000000000E+008, -1.38188103210E+001, +0.00000000000E+000
+5.81000000000E+008, -1.36776546873E+001, +0.00000000000E+000
+5.82000000000E+008, -1.35606816764E+001, +0.00000000000E+000
+5.83000000000E+008, -1.34713901012E+001, +0.00000000000E+000
+5.84000000000E+008, -1.33989773043E+001, +0.00000000000E+000
+5.85000000000E+008, -1.33394307422E+001, +0.00000000000E+000
+5.86000000000E+008, -1.32931179235E+001, +0.00000000000E+000
+5.87000000000E+008, -1.32658970453E+001, +0.00000000000E+000
+5.88000000000E+008, -1.32639377940E+001, +0.00000000000E+000
+5.89000000000E+008, -1.32870736035E+001, +0.00000000000E+000
+5.90000000000E+008, -1.33313420077E+001, +0.00000000000E+000
+5.91000000000E+008, -1.33933721130E+001, +0.00000000000E+000
+5.92000000000E+008, -1.34725895737E+001, +0.00000000000E+000
+5.93000000000E+008, -1.35986838956E+001, +0.00000000000E+000
+5.94000000000E+008, -1.37614640551E+001, +0.00000000000E+000
+5.95000000000E+008, -1.39755407543E+001, +0.00000000000E+000
+5.96000000000E+008, -1.42402608400E+001, +0.00000000000E+000
+5.97000000000E+008, -1.45480501061E+001, +0.00000000000E+000
+5.98000000000E+008, -1.49083121360E+001, +0.00000000000E+000
+5.99000000000E+008, -1.53290269211E+001, +0.00000000000E+000
+6.00000000000E+008, -1.58013514093E+001, +0.00000000000E+000
+6.01000000000E+008, -1.63214954416E+001, +0.00000000000E+000
+6.02000000000E+008, -1.68763236053E+001, +0.00000000000E+000
+6.03000000000E+008, -1.74454793376E+001, +0.00000000000E+000
+6.04000000000E+008, -1.80091420073E+001, +0.00000000000E+000
+6.05000000000E+008, -1.85201385291E+001, +0.00000000000E+000
+6.06000000000E+008, -1.89399119012E+001, +0.00000000000E+000
+6.07000000000E+008, -1.92444602746E+001, +0.00000000000E+000
+6.08000000000E+008, -1.93965803246E+001, +0.00000000000E+000
+6.09000000000E+008, -1.93903665344E+001, +0.00000000000E+000
+6.10000000000E+008, -1.92420515695E+001, +0.00000000000E+000
+6.11000000000E+008, -1.89738423502E+001, +0.00000000000E+000
+6.12000000000E+008, -1.86539693014E+001, +0.00000000000E+000
+6.13000000000E+008, -1.83227160465E+001, +0.00000000000E+000
+6.14000000000E+008, -1.79915102478E+001, +0.00000000000E+000
+6.15000000000E+008, -1.76890301459E+001, +0.00000000000E+000
+6.16000000000E+008, -1.74342357710E+001, +0.00000000000E+000
+6.17000000000E+008, -1.72461488397E+001, +0.00000000000E+000
+6.18000000000E+008, -1.71322112093E+001, +0.00000000000E+000
+6.19000000000E+008, -1.70766830682E+001, +0.00000000000E+000
+6.20000000000E+008, -1.70630149307E+001, +0.00000000000E+000
+6.21000000000E+008, -1.70975603281E+001, +0.00000000000E+000
+6.22000000000E+008, -1.71813998696E+001, +0.00000000000E+000
+6.23000000000E+008, -1.73108295545E+001, +0.00000000000E+000
+6.24000000000E+008, -1.74910672326E+001, +0.00000000000E+000
+6.25000000000E+008, -1.77103529703E+001, +0.00000000000E+000
+6.26000000000E+008, -1.79649646110E+001, +0.00000000000E+000
+6.27000000000E+008, -1.82401615381E+001, +0.00000000000E+000
+6.28000000000E+008, -1.85330624676E+001, +0.00000000000E+000
+6.29000000000E+008, -1.88440328631E+001, +0.00000000000E+000
+6.30000000000E+008, -1.91929343631E+001, +0.00000000000E+000
+6.31000000000E+008, -1.96020967411E+001, +0.00000000000E+000
+6.32000000000E+008, -2.01062985038E+001, +0.00000000000E+000
+6.33000000000E+008, -2.07052663121E+001, +0.00000000000E+000
+6.34000000000E+008, -2.13555082494E+001, +0.00000000000E+000
+6.35000000000E+008, -2.20165492554E+001, +0.00000000000E+000
+6.36000000000E+008, -2.26960314948E+001, +0.00000000000E+000
+6.37000000000E+008, -2.34024354690E+001, +0.00000000000E+000
+6.38000000000E+008, -2.41697731513E+001, +0.00000000000E+000
+6.39000000000E+008, -2.50086640763E+001, +0.00000000000E+000
+6.40000000000E+008, -2.59183280989E+001, +0.00000000000E+000
+6.41000000000E+008, -2.68875800335E+001, +0.00000000000E+000
+6.42000000000E+008, -2.78815351453E+001, +0.00000000000E+000
+6.43000000000E+008, -2.88305365971E+001, +0.00000000000E+000
+6.44000000000E+008, -2.96272404285E+001, +0.00000000000E+000
+6.45000000000E+008, -3.01229850851E+001, +0.00000000000E+000
+6.46000000000E+008, -3.01725516009E+001, +0.00000000000E+000
+6.47000000000E+008, -2.96466903871E+001, +0.00000000000E+000
+6.48000000000E+008, -2.87168004706E+001, +0.00000000000E+000
+6.49000000000E+008, -2.75534310599E+001, +0.00000000000E+000
+6.50000000000E+008, -2.63450874170E+001, +0.00000000000E+000
+6.51000000000E+008, -2.51774513225E+001, +0.00000000000E+000
+6.52000000000E+008, -2.41001556364E+001, +0.00000000000E+000
+6.53000000000E+008, -2.31274200001E+001, +0.00000000000E+000
+6.54000000000E+008, -2.22356465749E+001, +0.00000000000E+000
+6.55000000000E+008, -2.14194099507E+001, +0.00000000000E+000
+6.56000000000E+008, -2.06486401647E+001, +0.00000000000E+000
+6.57000000000E+008, -1.99453956440E+001, +0.00000000000E+000
+6.58000000000E+008, -1.93572137316E+001, +0.00000000000E+000
+6.59000000000E+008, -1.88794110949E+001, +0.00000000000E+000
+6.60000000000E+008, -1.82685607190E+001, +0.00000000000E+000
+6.61000000000E+008, -1.74934599167E+001, +0.00000000000E+000
+6.62000000000E+008, -1.68624640807E+001, +0.00000000000E+000
+6.63000000000E+008, -1.64036712017E+001, +0.00000000000E+000
+6.64000000000E+008, -1.60467489189E+001, +0.00000000000E+000
+6.65000000000E+008, -1.57363084134E+001, +0.00000000000E+000
+6.66000000000E+008, -1.54667479409E+001, +0.00000000000E+000
+6.67000000000E+008, -1.52360305145E+001, +0.00000000000E+000
+6.68000000000E+008, -1.50553156504E+001, +0.00000000000E+000
+6.69000000000E+008, -1.49252824766E+001, +0.00000000000E+000
+6.70000000000E+008, -1.48579816311E+001, +0.00000000000E+000
+6.71000000000E+008, -1.48582617912E+001, +0.00000000000E+000
+6.72000000000E+008, -1.49217780790E+001, +0.00000000000E+000
+6.73000000000E+008, -1.50213208275E+001, +0.00000000000E+000
+6.74000000000E+008, -1.51549674346E+001, +0.00000000000E+000
+6.75000000000E+008, -1.53196457766E+001, +0.00000000000E+000
+6.76000000000E+008, -1.55215770680E+001, +0.00000000000E+000
+6.77000000000E+008, -1.57724388283E+001, +0.00000000000E+000
+6.78000000000E+008, -1.60740853437E+001, +0.00000000000E+000
+6.79000000000E+008, -1.64178139980E+001, +0.00000000000E+000
+6.80000000000E+008, -1.67764894170E+001, +0.00000000000E+000
+6.81000000000E+008, -1.71320283239E+001, +0.00000000000E+000
+6.82000000000E+008, -1.74847103888E+001, +0.00000000000E+000
+6.83000000000E+008, -1.78443037848E+001, +0.00000000000E+000
+6.84000000000E+008, -1.82023298623E+001, +0.00000000000E+000
+6.85000000000E+008, -1.85381869899E+001, +0.00000000000E+000
+6.86000000000E+008, -1.88288298176E+001, +0.00000000000E+000
+6.87000000000E+008, -1.90651518306E+001, +0.00000000000E+000
+6.88000000000E+008, -1.92349700491E+001, +0.00000000000E+000
+6.89000000000E+008, -1.93254292963E+001, +0.00000000000E+000
+6.90000000000E+008, -1.93419279236E+001, +0.00000000000E+000
+6.91000000000E+008, -1.92825701294E+001, +0.00000000000E+000
+6.92000000000E+008, -1.91364186742E+001, +0.00000000000E+000
+6.93000000000E+008, -1.88901442867E+001, +0.00000000000E+000
+6.94000000000E+008, -1.85448807722E+001, +0.00000000000E+000
+6.95000000000E+008, -1.81146835384E+001, +0.00000000000E+000
+6.96000000000E+008, -1.76309983497E+001, +0.00000000000E+000
+6.97000000000E+008, -1.71256698437E+001, +0.00000000000E+000
+6.98000000000E+008, -1.66322396040E+001, +0.00000000000E+000
+6.99000000000E+008, -1.61820108686E+001, +0.00000000000E+000
+7.00000000000E+008, -1.57855523662E+001, +0.00000000000E+000
+7.01000000000E+008, -1.54544251225E+001, +0.00000000000E+000
+7.02000000000E+008, -1.51900871705E+001, +0.00000000000E+000
+7.03000000000E+008, -1.49833927419E+001, +0.00000000000E+000
+7.04000000000E+008, -1.48135158746E+001, +0.00000000000E+000
+7.05000000000E+008, -1.46554074925E+001, +0.00000000000E+000
+7.06000000000E+008, -1.44878439872E+001, +0.00000000000E+000
+7.07000000000E+008, -1.43132805119E+001, +0.00000000000E+000
+7.08000000000E+008, -1.41332729696E+001, +0.00000000000E+000
+7.09000000000E+008, -1.39570499630E+001, +0.00000000000E+000
+7.10000000000E+008, -1.37935279140E+001, +0.00000000000E+000
+7.11000000000E+008, -1.36422787082E+001, +0.00000000000E+000
+7.12000000000E+008, -1.35006788679E+001, +0.00000000000E+000
+7.13000000000E+008, -1.33739005322E+001, +0.00000000000E+000
+7.14000000000E+008, -1.32720348270E+001, +0.00000000000E+000
+7.15000000000E+008, -1.32028501281E+001, +0.00000000000E+000
+7.16000000000E+008, -1.31752071817E+001, +0.00000000000E+000
+7.17000000000E+008, -1.31957084697E+001, +0.00000000000E+000
+7.18000000000E+008, -1.32759258275E+001, +0.00000000000E+000
+7.19000000000E+008, -1.34192691205E+001, +0.00000000000E+000
+7.20000000000E+008, -1.36239987393E+001, +0.00000000000E+000
+7.21000000000E+008, -1.38706032373E+001, +0.00000000000E+000
+7.22000000000E+008, -1.41502875041E+001, +0.00000000000E+000
+7.23000000000E+008, -1.44537018787E+001, +0.00000000000E+000
+7.24000000000E+008, -1.47757121271E+001, +0.00000000000E+000
+7.25000000000E+008, -1.51172581511E+001, +0.00000000000E+000
+7.26000000000E+008, -1.54642451310E+001, +0.00000000000E+000
+7.27000000000E+008, -1.58324719012E+001, +0.00000000000E+000
+7.28000000000E+008, -1.61796367231E+001, +0.00000000000E+000
+7.29000000000E+008, -1.65088910142E+001, +0.00000000000E+000
+7.30000000000E+008, -1.68143793060E+001, +0.00000000000E+000
+7.31000000000E+008, -1.70952790603E+001, +0.00000000000E+000
+7.32000000000E+008, -1.73495086368E+001, +0.00000000000E+000
+7.33000000000E+008, -1.75507062130E+001, +0.00000000000E+000
+7.34000000000E+008, -1.77236763641E+001, +0.00000000000E+000
+7.35000000000E+008, -1.78273877054E+001, +0.00000000000E+000
+7.36000000000E+008, -1.78632885770E+001, +0.00000000000E+000
+7.37000000000E+008, -1.78195897333E+001, +0.00000000000E+000
+7.38000000000E+008, -1.77217773300E+001, +0.00000000000E+000
+7.39000000000E+008, -1.75423126191E+001, +0.00000000000E+000
+7.40000000000E+008, -1.72766245267E+001, +0.00000000000E+000
+7.41000000000E+008, -1.69645125693E+001, +0.00000000000E+000
+7.42000000000E+008, -1.65936776876E+001, +0.00000000000E+000
+7.43000000000E+008, -1.61692239566E+001, +0.00000000000E+000
+7.44000000000E+008, -1.57443634843E+001, +0.00000000000E+000
+7.45000000000E+008, -1.53298136176E+001, +0.00000000000E+000
+7.46000000000E+008, -1.49328262070E+001, +0.00000000000E+000
+7.47000000000E+008, -1.45659507526E+001, +0.00000000000E+000
+7.48000000000E+008, -1.42381015974E+001, +0.00000000000E+000
+7.49000000000E+008, -1.39321787860E+001, +0.00000000000E+000
+7.50000000000E+008, -1.36631508027E+001, +0.00000000000E+000
+7.51000000000E+008, -1.34187234105E+001, +0.00000000000E+000
+7.52000000000E+008, -1.32019209492E+001, +0.00000000000E+000
+7.53000000000E+008, -1.30120922786E+001, +0.00000000000E+000
+7.54000000000E+008, -1.28438968230E+001, +0.00000000000E+000
+7.55000000000E+008, -1.27010082926E+001, +0.00000000000E+000
+7.56000000000E+008, -1.25814779233E+001, +0.00000000000E+000
+7.57000000000E+008, -1.24916535193E+001, +0.00000000000E+000
+7.58000000000E+008, -1.24348389020E+001, +0.00000000000E+000
+7.59000000000E+008, -1.24169694691E+001, +0.00000000000E+000
+7.60000000000E+008, -1.24434557192E+001, +0.00000000000E+000
+7.61000000000E+008, -1.25129381729E+001, +0.00000000000E+000
+7.62000000000E+008, -1.26236176422E+001, +0.00000000000E+000
+7.63000000000E+008, -1.27774710107E+001, +0.00000000000E+000
+7.64000000000E+008, -1.29701283988E+001, +0.00000000000E+000
+7.65000000000E+008, -1.31935752423E+001, +0.00000000000E+000
+7.66000000000E+008, -1.34523649618E+001, +0.00000000000E+000
+7.67000000000E+008, -1.37487198498E+001, +0.00000000000E+000
+7.68000000000E+008, -1.40830854338E+001, +0.00000000000E+000
+7.69000000000E+008, -1.44557059191E+001, +0.00000000000E+000
+7.70000000000E+008, -1.48583036872E+001, +0.00000000000E+000
+7.71000000000E+008, -1.52772767355E+001, +0.00000000000E+000
+7.72000000000E+008, -1.57014376483E+001, +0.00000000000E+000
+7.73000000000E+008, -1.61095875459E+001, +0.00000000000E+000
+7.74000000000E+008, -1.64773402870E+001, +0.00000000000E+000
+7.75000000000E+008, -1.67914463105E+001, +0.00000000000E+000
+7.76000000000E+008, -1.70323359779E+001, +0.00000000000E+000
+7.77000000000E+008, -1.71877207654E+001, +0.00000000000E+000
+7.78000000000E+008, -1.72413908005E+001, +0.00000000000E+000
+7.79000000000E+008, -1.71865734981E+001, +0.00000000000E+000
+7.80000000000E+008, -1.70239389896E+001, +0.00000000000E+000
+7.81000000000E+008, -1.67704712263E+001, +0.00000000000E+000
+7.82000000000E+008, -1.64493891092E+001, +0.00000000000E+000
+7.83000000000E+008, -1.60818756406E+001, +0.00000000000E+000
+7.84000000000E+008, -1.56843325032E+001, +0.00000000000E+000
+7.85000000000E+008, -1.52560407310E+001, +0.00000000000E+000
+7.86000000000E+008, -1.48122736320E+001, +0.00000000000E+000
+7.87000000000E+008, -1.43831870934E+001, +0.00000000000E+000
+7.88000000000E+008, -1.39568662687E+001, +0.00000000000E+000
+7.89000000000E+008, -1.35770843813E+001, +0.00000000000E+000
+7.90000000000E+008, -1.32379996750E+001, +0.00000000000E+000
+7.91000000000E+008, -1.29277172246E+001, +0.00000000000E+000
+7.92000000000E+008, -1.26477049742E+001, +0.00000000000E+000
+7.93000000000E+008, -1.23872117853E+001, +0.00000000000E+000
+7.94000000000E+008, -1.21547669412E+001, +0.00000000000E+000
+7.95000000000E+008, -1.19523469374E+001, +0.00000000000E+000
+7.96000000000E+008, -1.17880087868E+001, +0.00000000000E+000
+7.97000000000E+008, -1.16555375561E+001, +0.00000000000E+000
+7.98000000000E+008, -1.15551572659E+001, +0.00000000000E+000
+7.99000000000E+008, -1.14827471453E+001, +0.00000000000E+000
+8.00000000000E+008, -1.14386339906E+001, +0.00000000000E+000
+8.01000000000E+008, -1.14239167335E+001, +0.00000000000E+000
+8.02000000000E+008, -1.14416591895E+001, +0.00000000000E+000
+8.03000000000E+008, -1.14959095107E+001, +0.00000000000E+000
+8.04000000000E+008, -1.15816560740E+001, +0.00000000000E+000
+8.05000000000E+008, -1.16878737457E+001, +0.00000000000E+000
+8.06000000000E+008, -1.18123821817E+001, +0.00000000000E+000
+8.07000000000E+008, -1.19474292854E+001, +0.00000000000E+000
+8.08000000000E+008, -1.20909695460E+001, +0.00000000000E+000
+8.09000000000E+008, -1.22441090627E+001, +0.00000000000E+000
+8.10000000000E+008, -1.24095094222E+001, +0.00000000000E+000
+8.11000000000E+008, -1.25849415272E+001, +0.00000000000E+000
+8.12000000000E+008, -1.27738391838E+001, +0.00000000000E+000
+8.13000000000E+008, -1.29823481807E+001, +0.00000000000E+000
+8.14000000000E+008, -1.32110489133E+001, +0.00000000000E+000
+8.15000000000E+008, -1.34549848206E+001, +0.00000000000E+000
+8.16000000000E+008, -1.37073529585E+001, +0.00000000000E+000
+8.17000000000E+008, -1.39642819568E+001, +0.00000000000E+000
+8.18000000000E+008, -1.42204770094E+001, +0.00000000000E+000
+8.19000000000E+008, -1.44690134268E+001, +0.00000000000E+000
+8.20000000000E+008, -1.46975025123E+001, +0.00000000000E+000
+8.21000000000E+008, -1.48909848816E+001, +0.00000000000E+000
+8.22000000000E+008, -1.50351863754E+001, +0.00000000000E+000
+8.23000000000E+008, -1.51164458034E+001, +0.00000000000E+000
+8.24000000000E+008, -1.51281223732E+001, +0.00000000000E+000
+8.25000000000E+008, -1.50730665118E+001, +0.00000000000E+000
+8.26000000000E+008, -1.49548603056E+001, +0.00000000000E+000
+8.27000000000E+008, -1.47741779017E+001, +0.00000000000E+000
+8.28000000000E+008, -1.45421359094E+001, +0.00000000000E+000
+8.29000000000E+008, -1.42694140348E+001, +0.00000000000E+000
+8.30000000000E+008, -1.39698916873E+001, +0.00000000000E+000
+8.31000000000E+008, -1.36475508139E+001, +0.00000000000E+000
+8.32000000000E+008, -1.33155814032E+001, +0.00000000000E+000
+8.33000000000E+008, -1.29826764221E+001, +0.00000000000E+000
+8.34000000000E+008, -1.26587748892E+001, +0.00000000000E+000
+8.35000000000E+008, -1.23575222839E+001, +0.00000000000E+000
+8.36000000000E+008, -1.20751819403E+001, +0.00000000000E+000
+8.37000000000E+008, -1.18227059681E+001, +0.00000000000E+000
+8.38000000000E+008, -1.15965785613E+001, +0.00000000000E+000
